,stream_date,value
108,2023-04-15,17095.0
109,2023-04-15,16841.0
110,2023-04-15,17729.0
111,2023-04-15,16501.0
112,2023-04-15,16463.0
113,2023-04-15,17941.0
114,2023-04-15,18429.0
115,2023-04-15,17859.0
116,2023-04-15,18062.0
117,2023-04-15,16631.0
118,2023-04-15,16487.0
119,2023-04-15,18466.0
120,2023-04-15,18332.0
121,2023-04-15,16754.0
122,2023-04-15,17119.0
123,2023-04-15,17753.0
124,2023-04-15,16510.0
125,2023-04-15,18265.0
126,2023-04-15,17163.0
127,2023-04-15,18162.0
128,2023-04-15,16369.0
129,2023-04-15,18279.0
130,2023-04-15,18740.0
131,2023-04-15,18178.0
132,2023-04-15,18432.0
133,2023-04-15,16654.0
134,2023-04-15,18674.0
135,2023-04-15,16616.0
136,2023-04-15,18553.0
137,2023-04-15,17927.0
138,2023-04-15,17104.0
139,2023-04-15,16372.0
140,2023-04-15,17013.0
141,2023-04-15,17479.0
142,2023-04-15,18192.0
143,2023-04-15,17257.0
144,2023-04-15,16931.0
145,2023-04-15,18464.0
146,2023-04-15,18087.0
147,2023-04-15,17403.0
148,2023-04-15,18853.0
149,2023-04-15,18713.0
150,2023-04-15,16812.0
151,2023-04-15,17597.0
152,2023-04-15,16944.0
153,2023-04-15,16413.0
154,2023-04-15,16849.0
155,2023-04-15,16670.0
156,2023-04-15,17788.0
157,2023-04-15,17061.0
158,2023-04-15,17747.0
159,2023-04-15,17768.0
160,2023-04-15,16499.0
161,2023-04-15,17887.0
162,2023-04-15,16442.0
163,2023-04-15,16414.0
164,2023-04-15,17157.0
165,2023-04-15,17179.0
166,2023-04-15,17454.0
167,2023-04-15,16743.0
168,2023-04-15,17804.0
169,2023-04-15,16837.0
170,2023-04-15,17067.0
171,2023-04-15,16526.0
172,2023-04-15,18721.0
173,2023-04-15,17668.0
174,2023-04-15,18519.0
175,2023-04-15,16707.0
176,2023-04-15,16524.0
177,2023-04-15,16304.0
178,2023-04-15,18527.0
179,2023-04-15,17443.0
180,2023-04-15,18688.0
181,2023-04-15,16622.0
182,2023-04-15,16887.0
183,2023-04-15,17499.0
184,2023-04-15,17295.0
185,2023-04-15,18060.0
186,2023-04-15,16991.0
187,2023-04-15,16520.0
188,2023-04-15,17417.0
189,2023-04-15,16776.0
190,2023-04-15,16328.0
191,2023-04-15,16571.0
192,2023-04-15,16780.0
193,2023-04-15,16830.0
194,2023-04-15,16914.0
195,2023-04-15,17548.0
196,2023-04-15,18371.0
197,2023-04-15,16749.0
198,2023-04-15,17082.0
199,2023-04-15,16590.0
200,2023-04-15,17147.0
201,2023-04-15,17883.0
202,2023-04-15,16559.0
203,2023-04-15,18836.0
204,2023-04-15,17941.0
205,2023-04-15,18091.0
206,2023-04-15,16354.0
207,2023-04-15,17508.0
208,2023-04-15,18542.0
209,2023-04-15,16337.0
210,2023-04-15,17499.0
211,2023-04-15,17410.0
212,2023-04-15,16484.0
213,2023-04-15,17603.0
214,2023-04-15,17288.0
215,2023-04-15,17766.0
216,2023-04-15,18854.0
217,2023-04-15,18841.0
218,2023-04-15,17789.0
219,2023-04-15,18816.0
220,2023-04-15,17038.0
221,2023-04-15,17659.0
222,2023-04-15,16969.0
223,2023-04-15,17470.0
224,2023-04-15,18062.0
225,2023-04-15,16627.0
226,2023-04-15,18772.0
227,2023-04-15,17321.0
228,2023-04-15,16721.0
229,2023-04-15,17078.0
230,2023-04-15,18577.0
231,2023-04-15,16440.0
232,2023-04-15,17977.0
233,2023-04-15,18797.0
234,2023-04-15,16577.0
235,2023-04-15,16734.0
236,2023-04-15,16848.0
237,2023-04-15,18497.0
238,2023-04-15,17828.0
239,2023-04-15,17822.0
240,2023-04-15,17837.0
241,2023-04-15,17084.0
242,2023-04-15,17291.0
243,2023-04-15,18293.0
244,2023-04-15,17755.0
245,2023-04-15,18807.0
246,2023-04-15,18503.0
247,2023-04-15,16682.0
248,2023-04-15,17386.0
249,2023-04-15,18291.0
250,2023-04-15,18627.0
251,2023-04-15,18189.0
252,2023-04-15,17654.0
253,2023-04-15,17358.0
254,2023-04-15,17272.0
255,2023-04-15,18474.0
256,2023-04-15,18397.0
257,2023-04-15,17884.0
258,2023-04-15,17150.0
259,2023-04-15,17461.0
260,2023-04-15,18268.0
261,2023-04-15,17292.0
262,2023-04-15,16970.0
263,2023-04-15,16307.0
264,2023-04-15,17763.0
265,2023-04-15,18280.0
266,2023-04-15,18435.0
267,2023-04-15,17995.0
268,2023-04-15,17877.0
269,2023-04-15,17891.0
270,2023-04-15,17323.0
271,2023-04-15,16468.0
272,2023-04-15,17193.0
273,2023-04-15,16783.0
274,2023-04-15,18356.0
275,2023-04-15,16687.0
276,2023-04-15,18842.0
277,2023-04-15,18768.0
278,2023-04-15,16422.0
279,2023-04-15,18130.0
280,2023-04-15,18730.0
281,2023-04-15,17923.0
282,2023-04-15,18285.0
283,2023-04-15,17942.0
284,2023-04-15,17095.0
285,2023-04-15,17816.0
286,2023-04-15,18258.0
287,2023-04-15,17779.0
288,2023-04-15,17528.0
289,2023-04-15,16964.0
290,2023-04-15,17359.0
291,2023-04-15,18677.0
292,2023-04-15,17079.0
293,2023-04-15,16824.0
294,2023-04-15,17941.0
295,2023-04-15,17955.0
296,2023-04-15,17941.0
297,2023-04-15,16389.0
298,2023-04-15,17942.0
299,2023-04-15,17662.0
300,2023-04-15,18122.0
301,2023-04-15,17027.0
302,2023-04-15,17358.0
303,2023-04-15,18584.0
304,2023-04-15,18312.0
305,2023-04-15,17407.0
306,2023-04-15,16833.0
307,2023-04-15,18671.0
308,2023-04-15,18220.0
309,2023-04-15,16992.0
310,2023-04-15,16764.0
311,2023-04-15,16541.0
312,2023-04-15,17073.0
313,2023-04-15,17016.0
314,2023-04-15,18412.0
315,2023-04-15,16521.0
316,2023-04-15,16572.0
317,2023-04-15,18701.0
318,2023-04-15,18788.0
319,2023-04-15,16675.0
320,2023-04-15,17364.0
321,2023-04-15,18090.0
322,2023-04-15,18122.0
323,2023-04-15,17158.0
324,2023-04-15,18128.0
325,2023-04-15,17315.0
326,2023-04-15,18745.0
327,2023-04-15,16840.0
328,2023-04-15,18123.0
329,2023-04-15,18309.0
330,2023-04-15,18266.0
331,2023-04-15,16897.0
332,2023-04-15,18734.0
333,2023-04-15,17528.0
334,2023-04-15,18150.0
335,2023-04-15,18721.0
336,2023-04-15,18674.0
337,2023-04-15,17533.0
338,2023-04-15,17543.0
339,2023-04-15,18242.0
340,2023-04-15,16353.0
341,2023-04-15,17158.0
342,2023-04-15,18129.0
343,2023-04-15,16630.0
344,2023-04-15,17691.0
345,2023-04-15,18434.0
346,2023-04-15,17509.0
347,2023-04-15,17148.0
348,2023-04-15,17511.0
349,2023-04-15,16465.0
350,2023-04-15,18571.0
351,2023-04-15,16765.0
352,2023-04-15,16797.0
353,2023-04-15,18839.0
354,2023-04-15,18836.0
355,2023-04-15,16549.0
356,2023-04-15,17386.0
357,2023-04-15,17506.0
358,2023-04-15,17391.0
359,2023-04-15,18684.0
360,2023-04-15,17331.0
361,2023-04-15,18207.0
362,2023-04-15,18574.0
363,2023-04-15,16805.0
364,2023-04-15,18591.0
365,2023-04-15,16881.0
366,2023-04-15,16698.0
367,2023-04-15,18138.0
368,2023-04-15,17734.0
369,2023-04-15,17352.0
370,2023-04-15,18482.0
371,2023-04-15,17696.0
372,2023-04-15,16496.0
373,2023-04-15,18174.0
374,2023-04-15,16975.0
375,2023-04-15,16674.0
376,2023-04-15,17467.0
377,2023-04-15,18717.0
378,2023-04-15,16896.0
379,2023-04-15,17899.0
380,2023-04-15,17761.0
381,2023-04-15,17317.0
382,2023-04-15,17820.0
383,2023-04-15,17344.0
384,2023-04-15,17538.0
385,2023-04-15,18078.0
386,2023-04-15,16481.0
387,2023-04-15,16797.0
388,2023-04-15,18294.0
389,2023-04-15,18674.0
390,2023-04-15,18146.0
391,2023-04-15,18832.0
392,2023-04-15,16441.0
393,2023-04-15,16746.0
394,2023-04-15,16542.0
395,2023-04-15,18281.0
396,2023-04-15,18746.0
397,2023-04-15,16977.0
398,2023-04-15,18345.0
399,2023-04-15,16893.0
400,2023-04-15,18065.0
401,2023-04-15,17880.0
402,2023-04-15,17723.0
403,2023-04-15,17298.0
404,2023-04-15,18839.0
405,2023-04-15,18568.0
406,2023-04-15,18584.0
407,2023-04-15,18023.0
408,2023-04-15,17004.0
409,2023-04-15,16959.0
410,2023-04-15,16460.0
411,2023-04-15,17353.0
412,2023-04-15,17816.0
413,2023-04-15,16470.0
414,2023-04-15,18085.0
415,2023-04-15,18047.0
416,2023-04-15,18623.0
417,2023-04-15,16558.0
418,2023-04-15,16331.0
419,2023-04-15,17896.0
420,2023-04-15,18485.0
421,2023-04-15,18566.0
422,2023-04-15,17203.0
423,2023-04-15,16476.0
424,2023-04-15,18091.0
425,2023-04-15,18548.0
426,2023-04-15,16658.0
427,2023-04-15,17586.0
428,2023-04-15,17982.0
429,2023-04-15,17855.0
430,2023-04-15,16696.0
431,2023-04-15,17523.0
432,2023-04-15,17781.0
433,2023-04-15,18189.0
434,2023-04-15,16526.0
435,2023-04-15,16603.0
436,2023-04-15,17610.0
437,2023-04-15,17998.0
438,2023-04-15,18424.0
439,2023-04-15,17461.0
440,2023-04-15,18243.0
441,2023-04-15,18228.0
442,2023-04-15,18820.0
443,2023-04-15,18344.0
444,2023-04-15,18296.0
445,2023-04-15,17005.0
446,2023-04-15,18158.0
447,2023-04-15,18596.0
448,2023-04-15,18294.0
449,2023-04-15,17745.0
450,2023-04-15,17257.0
451,2023-04-15,17760.0
452,2023-04-15,17678.0
453,2023-04-15,18166.0
454,2023-04-15,17176.0
455,2023-04-15,17898.0
456,2023-04-15,17427.0
457,2023-04-15,17276.0
458,2023-04-15,18791.0
459,2023-04-15,17126.0
460,2023-04-15,16569.0
461,2023-04-15,16465.0
462,2023-04-15,17893.0
463,2023-04-15,17125.0
464,2023-04-15,17676.0
465,2023-04-15,17408.0
466,2023-04-15,17220.0
467,2023-04-15,17100.0
468,2023-04-15,18309.0
469,2023-04-15,18445.0
470,2023-04-15,17030.0
471,2023-04-15,17569.0
472,2023-04-15,16892.0
473,2023-04-15,17657.0
474,2023-04-15,18563.0
475,2023-04-15,17416.0
476,2023-04-15,18515.0
477,2023-04-15,17058.0
478,2023-04-15,17929.0
479,2023-04-15,16704.0
480,2023-04-15,18812.0
481,2023-04-15,17749.0
482,2023-04-15,18763.0
483,2023-04-15,16527.0
484,2023-04-15,18475.0
485,2023-04-15,16626.0
486,2023-04-15,17415.0
487,2023-04-15,17596.0
488,2023-04-15,18608.0
489,2023-04-15,18248.0
490,2023-04-15,16734.0
491,2023-04-15,16603.0
492,2023-04-15,16747.0
493,2023-04-15,17298.0
494,2023-04-15,18841.0
495,2023-04-15,18202.0
496,2023-04-15,17008.0
497,2023-04-15,18473.0
498,2023-04-15,17311.0
499,2023-04-15,18166.0
500,2023-04-15,17524.0
501,2023-04-15,17410.0
502,2023-04-15,17438.0
503,2023-04-15,16406.0
504,2023-04-15,18627.0
505,2023-04-15,17841.0
506,2023-04-15,18577.0
507,2023-04-15,16373.0
508,2023-04-15,18300.0
509,2023-04-15,17231.0
510,2023-04-15,16635.0
511,2023-04-15,17847.0
512,2023-04-15,16963.0
513,2023-04-15,16864.0
514,2023-04-15,16954.0
515,2023-04-15,18313.0
516,2023-04-15,18814.0
517,2023-04-15,18412.0
518,2023-04-15,17564.0
519,2023-04-15,16508.0
520,2023-04-15,18738.0
521,2023-04-15,18707.0
522,2023-04-15,16690.0
523,2023-04-15,16727.0
524,2023-04-15,18544.0
525,2023-04-15,17060.0
526,2023-04-15,16450.0
527,2023-04-15,16742.0
528,2023-04-15,18252.0
529,2023-04-15,17883.0
530,2023-04-15,18663.0
531,2023-04-15,16836.0
532,2023-04-15,18589.0
533,2023-04-15,16949.0
534,2023-04-15,17874.0
535,2023-04-15,16820.0
536,2023-04-15,17183.0
537,2023-04-15,18822.0
538,2023-04-15,17187.0
539,2023-04-15,17590.0
540,2023-04-15,18559.0
541,2023-04-15,18189.0
542,2023-04-15,16602.0
543,2023-04-15,17770.0
544,2023-04-15,18104.0
545,2023-04-15,17663.0
546,2023-04-15,16444.0
547,2023-04-15,17957.0
548,2023-04-15,17360.0
549,2023-04-15,17881.0
550,2023-04-15,17980.0
551,2023-04-15,16676.0
552,2023-04-15,17017.0
553,2023-04-15,16816.0
554,2023-04-15,17260.0
555,2023-04-15,16745.0
556,2023-04-15,17103.0
557,2023-04-15,17420.0
558,2023-04-15,17472.0
559,2023-04-15,16865.0
560,2023-04-15,17446.0
561,2023-04-15,18693.0
562,2023-04-15,16784.0
563,2023-04-15,17468.0
564,2023-04-15,18485.0
565,2023-04-15,16897.0
566,2023-04-15,18627.0
567,2023-04-15,17615.0
568,2023-04-15,18176.0
569,2023-04-15,17969.0
570,2023-04-15,17716.0
571,2023-04-15,18089.0
572,2023-04-15,16791.0
573,2023-04-15,17346.0
574,2023-04-15,16824.0
575,2023-04-15,18014.0
576,2023-04-15,17205.0
577,2023-04-15,16308.0
578,2023-04-15,18706.0
579,2023-04-15,18457.0
580,2023-04-15,16900.0
581,2023-04-15,18735.0
582,2023-04-15,18718.0
583,2023-04-15,18168.0
584,2023-04-15,17168.0
585,2023-04-15,17175.0
586,2023-04-15,18504.0
587,2023-04-15,18036.0
588,2023-04-15,18030.0
589,2023-04-15,16988.0
590,2023-04-15,17809.0
591,2023-04-15,16763.0
592,2023-04-15,16308.0
593,2023-04-15,16355.0
594,2023-04-15,17961.0
595,2023-04-15,16541.0
596,2023-04-15,16832.0
597,2023-04-15,16567.0
598,2023-04-15,17206.0
599,2023-04-15,18503.0
600,2023-04-15,17569.0
601,2023-04-15,17710.0
602,2023-04-15,16332.0
603,2023-04-15,17542.0
604,2023-04-15,16380.0
605,2023-04-15,18777.0
606,2023-04-15,17049.0
607,2023-04-15,17272.0
608,2023-04-15,17421.0
609,2023-04-15,18466.0
610,2023-04-15,17889.0
611,2023-04-15,18830.0
612,2023-04-15,17691.0
613,2023-04-15,16670.0
614,2023-04-15,18122.0
615,2023-04-15,17594.0
616,2023-04-15,16597.0
617,2023-04-15,16725.0
618,2023-04-15,18577.0
619,2023-04-15,18137.0
620,2023-04-15,18091.0
621,2023-04-15,16463.0
622,2023-04-15,17909.0
623,2023-04-15,17485.0
624,2023-04-15,16381.0
625,2023-04-15,18619.0
626,2023-04-15,18700.0
627,2023-04-15,17828.0
628,2023-04-15,16432.0
629,2023-04-15,18580.0
630,2023-04-15,18338.0
631,2023-04-15,18655.0
632,2023-04-15,18418.0
633,2023-04-15,17353.0
634,2023-04-15,17084.0
635,2023-04-15,18140.0
636,2023-04-15,17434.0
637,2023-04-15,16619.0
638,2023-04-15,18364.0
639,2023-04-15,16706.0
640,2023-04-15,18057.0
641,2023-04-15,18095.0
642,2023-04-15,16415.0
643,2023-04-15,16823.0
644,2023-04-15,17762.0
645,2023-04-15,18618.0
646,2023-04-15,18751.0
647,2023-04-15,16792.0
648,2023-04-15,17248.0
649,2023-04-15,18205.0
650,2023-04-15,17188.0
651,2023-04-15,16690.0
652,2023-04-15,17312.0
653,2023-04-15,16411.0
654,2023-04-15,18791.0
655,2023-04-15,17705.0
656,2023-04-15,18338.0
657,2023-04-15,16527.0
658,2023-04-15,18615.0
659,2023-04-15,16745.0
660,2023-04-15,16436.0
661,2023-04-15,16585.0
662,2023-04-15,18337.0
663,2023-04-15,18673.0
664,2023-04-15,16560.0
665,2023-04-15,16636.0
666,2023-04-15,18019.0
667,2023-04-15,18612.0
668,2023-04-15,16330.0
669,2023-04-15,17957.0
670,2023-04-15,18764.0
671,2023-04-15,16618.0
672,2023-04-15,16734.0
673,2023-04-15,17409.0
674,2023-04-15,18309.0
675,2023-04-15,17929.0
676,2023-04-15,18655.0
677,2023-04-15,18371.0
678,2023-04-15,17743.0
679,2023-04-15,16812.0
680,2023-04-15,17821.0
681,2023-04-15,18286.0
682,2023-04-15,18331.0
683,2023-04-15,16804.0
684,2023-04-15,17829.0
685,2023-04-15,16758.0
686,2023-04-15,17853.0
687,2023-04-15,18068.0
688,2023-04-15,18853.0
689,2023-04-15,18700.0
690,2023-04-15,16314.0
691,2023-04-15,17597.0
692,2023-04-15,17886.0
693,2023-04-15,16511.0
694,2023-04-15,17739.0
695,2023-04-15,18825.0
696,2023-04-15,17204.0
697,2023-04-15,16897.0
698,2023-04-15,16722.0
699,2023-04-15,18186.0
700,2023-04-15,16601.0
701,2023-04-15,17452.0
702,2023-04-15,17325.0
703,2023-04-15,17897.0
704,2023-04-15,17754.0
705,2023-04-15,17271.0
706,2023-04-15,17429.0
707,2023-04-15,17627.0
708,2023-04-15,17121.0
709,2023-04-15,18596.0
710,2023-04-15,16819.0
711,2023-04-15,18811.0
712,2023-04-15,17706.0
713,2023-04-15,18714.0
714,2023-04-15,17601.0
715,2023-04-15,18775.0
716,2023-04-15,17554.0
717,2023-04-15,18166.0
718,2023-04-15,18680.0
719,2023-04-15,16517.0
720,2023-04-15,18103.0
721,2023-04-15,17315.0
722,2023-04-15,16826.0
723,2023-04-15,17194.0
724,2023-04-15,17030.0
725,2023-04-15,16731.0
726,2023-04-15,18855.0
727,2023-04-15,17670.0
728,2023-04-15,18717.0
729,2023-04-15,17826.0
730,2023-04-15,18751.0
731,2023-04-15,18162.0
732,2023-04-15,17412.0
733,2023-04-15,18748.0
734,2023-04-15,18697.0
735,2023-04-15,17008.0
736,2023-04-15,16379.0
737,2023-04-15,17513.0
738,2023-04-15,18695.0
739,2023-04-15,18272.0
740,2023-04-15,18682.0
741,2023-04-15,18145.0
742,2023-04-15,16325.0
743,2023-04-15,18278.0
744,2023-04-15,17259.0
745,2023-04-15,17013.0
746,2023-04-15,17960.0
747,2023-04-15,17746.0
748,2023-04-15,18095.0
749,2023-04-15,17695.0
750,2023-04-15,18192.0
751,2023-04-15,18823.0
752,2023-04-15,16482.0
753,2023-04-15,16670.0
754,2023-04-15,17073.0
755,2023-04-15,17227.0
756,2023-04-15,17516.0
757,2023-04-15,17199.0
758,2023-04-15,18527.0
759,2023-04-15,16424.0
760,2023-04-15,18677.0
761,2023-04-15,17029.0
762,2023-04-15,18663.0
763,2023-04-15,16612.0
764,2023-04-15,18000.0
765,2023-04-15,18806.0
766,2023-04-15,17530.0
767,2023-04-15,18360.0
768,2023-04-15,16557.0
769,2023-04-15,18551.0
770,2023-04-15,16294.0
771,2023-04-15,17518.0
772,2023-04-15,17648.0
773,2023-04-15,16362.0
774,2023-04-15,16926.0
775,2023-04-15,18719.0
776,2023-04-15,16968.0
777,2023-04-15,17811.0
778,2023-04-15,18659.0
779,2023-04-15,17338.0
780,2023-04-15,17777.0
781,2023-04-15,16845.0
782,2023-04-15,16361.0
783,2023-04-15,17404.0
784,2023-04-15,17147.0
785,2023-04-15,18076.0
786,2023-04-15,18259.0
787,2023-04-15,17805.0
788,2023-04-15,18704.0
789,2023-04-15,18515.0
790,2023-04-15,17081.0
791,2023-04-15,17888.0
792,2023-04-15,17970.0
793,2023-04-15,16826.0
794,2023-04-15,18101.0
795,2023-04-15,18267.0
796,2023-04-15,17492.0
797,2023-04-15,18410.0
798,2023-04-15,16946.0
799,2023-04-15,17498.0
800,2023-04-15,17995.0
801,2023-04-15,16690.0
802,2023-04-15,18503.0
803,2023-04-15,18300.0
804,2023-04-15,17196.0
805,2023-04-15,17503.0
806,2023-04-15,17911.0
807,2023-04-15,17442.0
808,2023-04-15,18150.0
809,2023-04-15,18152.0
810,2023-04-15,17612.0
811,2023-04-15,18382.0
812,2023-04-15,18343.0
813,2023-04-15,16947.0
814,2023-04-15,17374.0
815,2023-04-15,17684.0
816,2023-04-15,18422.0
817,2023-04-15,18136.0
818,2023-04-15,18769.0
819,2023-04-15,16906.0
820,2023-04-15,17125.0
821,2023-04-15,18192.0
822,2023-04-15,17409.0
823,2023-04-15,17193.0
824,2023-04-15,18667.0
825,2023-04-15,16337.0
826,2023-04-15,17161.0
827,2023-04-15,17286.0
828,2023-04-15,17175.0
829,2023-04-15,18206.0
830,2023-04-15,16970.0
831,2023-04-15,17507.0
832,2023-04-15,16957.0
833,2023-04-15,17986.0
834,2023-04-15,16733.0
835,2023-04-15,16873.0
836,2023-04-15,16990.0
837,2023-04-15,16951.0
838,2023-04-15,16340.0
839,2023-04-15,18401.0
840,2023-04-15,16403.0
841,2023-04-15,18428.0
842,2023-04-15,18357.0
843,2023-04-15,18232.0
844,2023-04-15,18103.0
845,2023-04-15,17352.0
846,2023-04-15,17781.0
847,2023-04-15,16791.0
848,2023-04-15,17818.0
849,2023-04-15,18337.0
850,2023-04-15,17369.0
851,2023-04-15,18833.0
852,2023-04-15,16834.0
853,2023-04-15,16977.0
854,2023-04-15,17462.0
855,2023-04-15,18045.0
856,2023-04-15,16860.0
857,2023-04-15,17658.0
858,2023-04-15,18745.0
859,2023-04-15,17248.0
860,2023-04-15,18142.0
861,2023-04-15,18809.0
862,2023-04-15,18834.0
863,2023-04-15,18416.0
864,2023-04-15,17215.0
865,2023-04-15,18701.0
866,2023-04-15,18657.0
867,2023-04-15,16506.0
868,2023-04-15,16870.0
869,2023-04-15,16409.0
870,2023-04-15,17917.0
871,2023-04-15,17958.0
872,2023-04-15,16342.0
873,2023-04-15,17288.0
874,2023-04-15,17611.0
875,2023-04-15,16354.0
876,2023-04-15,17264.0
877,2023-04-15,18415.0
878,2023-04-15,16703.0
879,2023-04-15,17729.0
880,2023-04-15,18435.0
881,2023-04-15,18082.0
882,2023-04-15,17912.0
883,2023-04-15,18723.0
884,2023-04-15,16802.0
885,2023-04-15,18254.0
886,2023-04-15,17844.0
887,2023-04-15,17147.0
888,2023-04-15,16643.0
889,2023-04-15,18118.0
890,2023-04-15,18308.0
891,2023-04-15,18354.0
892,2023-04-15,17227.0
893,2023-04-15,17595.0
894,2023-04-15,17518.0
895,2023-04-15,18377.0
896,2023-04-15,18426.0
897,2023-04-15,16953.0
898,2023-04-15,16318.0
899,2023-04-15,18692.0
900,2023-04-15,17090.0
901,2023-04-15,17245.0
902,2023-04-15,16430.0
903,2023-04-15,18772.0
904,2023-04-15,17767.0
905,2023-04-15,18051.0
906,2023-04-15,17753.0
907,2023-04-15,17545.0
908,2023-04-15,18640.0
909,2023-04-15,16920.0
910,2023-04-15,18585.0
911,2023-04-15,18538.0
912,2023-04-15,18457.0
913,2023-04-15,17198.0
914,2023-04-15,16965.0
915,2023-04-15,17216.0
916,2023-04-15,16326.0
917,2023-04-15,16528.0
918,2023-04-15,16573.0
919,2023-04-15,18835.0
920,2023-04-15,18699.0
921,2023-04-15,17751.0
922,2023-04-15,16290.0
923,2023-04-15,18237.0
924,2023-04-15,17106.0
925,2023-04-15,17715.0
926,2023-04-15,16486.0
927,2023-04-15,17857.0
928,2023-04-15,18743.0
929,2023-04-15,17524.0
930,2023-04-15,17909.0
931,2023-04-15,17357.0
932,2023-04-15,17887.0
933,2023-04-15,18695.0
934,2023-04-15,17204.0
935,2023-04-15,18457.0
936,2023-04-15,17123.0
937,2023-04-15,17147.0
938,2023-04-15,16830.0
939,2023-04-15,18724.0
940,2023-04-15,16656.0
941,2023-04-15,18115.0
942,2023-04-15,17282.0
943,2023-04-15,17259.0
944,2023-04-15,16454.0
945,2023-04-15,18542.0
946,2023-04-16,17783.0
947,2023-04-16,16837.0
948,2023-04-16,17097.0
949,2023-04-16,18026.0
950,2023-04-16,17358.0
951,2023-04-16,17960.0
952,2023-04-16,17493.0
953,2023-04-16,17217.0
954,2023-04-16,16992.0
955,2023-04-16,17807.0
956,2023-04-16,16394.0
957,2023-04-16,18633.0
958,2023-04-16,16629.0
959,2023-04-16,17232.0
960,2023-04-16,16812.0
961,2023-04-16,16892.0
962,2023-04-16,16343.0
963,2023-04-16,18019.0
964,2023-04-16,16729.0
965,2023-04-16,16832.0
966,2023-04-16,16984.0
967,2023-04-16,17667.0
968,2023-04-16,17021.0
969,2023-04-16,16523.0
970,2023-04-16,18149.0
971,2023-04-16,17568.0
972,2023-04-16,16411.0
973,2023-04-16,16829.0
974,2023-04-16,17481.0
975,2023-04-16,16397.0
976,2023-04-16,17303.0
977,2023-04-16,16292.0
978,2023-04-16,18578.0
979,2023-04-16,16652.0
980,2023-04-16,16750.0
981,2023-04-16,18140.0
982,2023-04-16,17709.0
983,2023-04-16,16362.0
984,2023-04-16,18056.0
985,2023-04-16,18384.0
986,2023-04-16,17917.0
987,2023-04-16,16320.0
988,2023-04-16,17766.0
989,2023-04-16,17196.0
990,2023-04-16,17745.0
991,2023-04-16,17778.0
992,2023-04-16,18136.0
993,2023-04-16,17501.0
994,2023-04-16,16572.0
995,2023-04-16,17810.0
996,2023-04-16,18195.0
997,2023-04-16,17208.0
