,date,value
151,2023-04-19 16:43:31.794486,
152,2023-04-19 16:43:33.191852,
153,2023-04-19 16:43:34.119731,
154,2023-04-19 16:43:35.451558,
155,2023-04-19 16:43:36.621482,
156,2023-04-19 16:43:37.599362,
157,2023-04-19 16:43:38.684267,
158,2023-04-19 16:43:40.690242,
159,2023-04-19 16:43:41.731512,
160,2023-04-19 16:43:42.711166,
161,2023-04-19 16:43:43.577018,
162,2023-04-19 16:43:45.026320,
163,2023-04-19 16:43:46.254063,
164,2023-04-19 16:43:47.309193,
165,2023-04-19 16:43:48.610786,
166,2023-04-19 16:43:49.863710,
167,2023-04-19 16:43:51.347705,
168,2023-04-19 16:43:52.509842,
169,2023-04-19 16:43:53.445444,
170,2023-04-19 16:43:54.581864,
171,2023-04-19 16:43:55.708448,
172,2023-04-19 16:43:56.659690,
173,2023-04-19 16:43:57.937435,
174,2023-04-19 16:43:58.921175,
175,2023-04-19 16:44:00.191894,
176,2023-04-19 16:44:01.617568,
177,2023-04-19 16:44:02.783296,
178,2023-04-19 16:44:03.693460,
179,2023-04-19 16:44:04.902237,
180,2023-04-19 16:44:06.834396,
181,2023-04-19 16:44:08.196948,
182,2023-04-19 16:44:09.120258,
183,2023-04-19 16:44:09.878653,
184,2023-04-19 16:44:11.581068,
185,2023-04-19 16:44:12.760770,
186,2023-04-19 16:44:13.707409,
187,2023-04-19 16:44:14.621268,
188,2023-04-19 16:44:15.893544,
189,2023-04-19 16:44:17.142700,
190,2023-04-19 16:44:18.290773,
191,2023-04-19 16:44:19.315524,
192,2023-04-19 16:44:20.313425,
193,2023-04-19 16:44:21.656153,
194,2023-04-19 16:44:22.645830,
195,2023-04-19 16:44:24.048672,
196,2023-04-19 16:44:25.041677,
197,2023-04-19 16:44:26.043751,
198,2023-04-19 16:44:28.941534,
199,2023-04-19 16:44:30.612933,
200,2023-04-19 16:44:31.775504,
201,2023-04-19 16:44:32.802449,
202,2023-04-19 16:44:34.168490,
203,2023-04-19 16:44:35.944876,
204,2023-04-19 16:44:37.819455,
205,2023-04-19 16:44:39.130356,
206,2023-04-19 16:44:40.549551,
207,2023-04-19 16:44:42.075349,
208,2023-04-19 16:44:43.056410,
209,2023-04-19 16:44:43.686965,
210,2023-04-19 16:44:45.466490,
211,2023-04-19 16:44:46.732288,
212,2023-04-19 16:44:47.910961,
213,2023-04-19 16:44:48.707369,
214,2023-04-19 16:44:49.977490,
215,2023-04-19 16:44:52.456382,
216,2023-04-19 16:44:53.372109,
217,2023-04-19 16:44:54.373597,
218,2023-04-19 16:44:55.304777,
219,2023-04-19 16:44:57.223635,
220,2023-04-19 16:44:58.439916,
221,2023-04-19 16:44:59.395833,
222,2023-04-19 16:45:01.492578,
223,2023-04-19 16:45:04.114081,
224,2023-04-19 16:45:05.443726,
225,2023-04-19 16:45:06.116544,
226,2023-04-19 16:45:07.149978,
227,2023-04-19 16:45:07.889150,
228,2023-04-19 16:45:09.067974,
229,2023-04-19 16:45:10.768963,
230,2023-04-19 16:45:11.749897,
231,2023-04-19 16:45:14.264104,
232,2023-04-19 16:45:16.888451,
233,2023-04-19 16:45:18.352022,
234,2023-04-19 16:45:21.011819,
235,2023-04-19 16:45:22.626377,
236,2023-04-19 16:45:23.276893,
237,2023-04-19 16:45:24.732577,
238,2023-04-19 16:45:25.638401,
239,2023-04-19 16:45:26.577917,
240,2023-04-19 16:45:27.967594,
241,2023-04-19 16:45:28.675254,
242,2023-04-19 16:45:29.309811,
243,2023-04-19 16:45:30.520808,
244,2023-04-19 16:45:31.413806,
245,2023-04-19 16:45:32.693349,
246,2023-04-19 16:45:33.733904,
247,2023-04-19 16:45:34.380626,
248,2023-04-19 16:45:35.077162,
249,2023-04-19 16:45:36.088645,
250,2023-04-19 16:45:37.012112,
251,2023-04-19 16:45:37.957367,
252,2023-04-19 16:45:38.909147,
253,2023-04-19 16:45:40.264249,
254,2023-04-19 16:45:41.563848,
255,2023-04-19 16:45:42.540027,
256,2023-04-19 16:45:43.485708,
257,2023-04-19 16:45:44.760814,
258,2023-04-19 16:45:45.990045,
259,2023-04-19 16:45:46.978752,
260,2023-04-19 16:45:47.682531,
261,2023-04-19 16:45:48.611411,
262,2023-04-19 16:45:49.945222,
263,2023-04-19 16:45:50.968925,
264,2023-04-19 16:45:52.191385,
265,2023-04-19 16:45:53.645788,
266,2023-04-19 16:45:54.776479,
267,2023-04-19 16:45:55.860271,
268,2023-04-19 16:45:57.257268,
269,2023-04-19 16:45:58.365928,
270,2023-04-19 16:45:59.710715,
271,2023-04-19 16:46:00.311113,
272,2023-04-19 16:46:01.308946,
273,2023-04-19 16:46:02.269111,
274,2023-04-19 16:46:04.936225,
275,2023-04-19 16:46:05.606404,
276,2023-04-19 16:46:06.211102,
277,2023-04-19 16:46:07.435303,
278,2023-04-19 16:46:08.054311,
279,2023-04-19 16:46:08.732333,
280,2023-04-19 16:46:10.737499,
281,2023-04-19 16:46:12.350406,
282,2023-04-19 16:46:13.287674,
283,2023-04-19 16:46:14.263651,
284,2023-04-19 16:46:15.260056,
285,2023-04-19 16:46:16.430064,
286,2023-04-19 16:46:18.349897,
287,2023-04-19 16:46:19.253410,
288,2023-04-19 16:46:19.895376,
289,2023-04-19 16:46:20.532302,
290,2023-04-19 16:46:21.749649,
291,2023-04-19 16:46:23.935846,
292,2023-04-19 16:46:24.833009,
293,2023-04-19 16:46:25.983833,
294,2023-04-19 16:46:26.912256,
295,2023-04-19 16:46:27.753504,
296,2023-04-19 16:46:28.964589,
297,2023-04-19 16:46:29.580545,
298,2023-04-19 16:46:30.511744,
299,2023-04-19 16:46:31.514162,
300,2023-04-19 16:46:32.236959,
301,2023-04-19 16:46:33.596704,
302,2023-04-19 16:46:34.763067,
303,2023-04-19 16:46:36.110840,
304,2023-04-19 16:46:37.203227,
305,2023-04-19 16:46:38.278656,
306,2023-04-19 16:46:39.464642,
307,2023-04-19 16:46:41.090752,
308,2023-04-25 11:28:24.950338,
309,2023-04-25 11:28:30.766116,
310,2023-04-25 11:28:35.966443,
311,2023-04-25 11:28:40.100033,
312,2023-04-25 11:28:41.611681,
313,2023-04-25 11:28:43.544069,
314,2023-04-25 11:28:48.068886,
315,2023-04-25 11:28:50.932711,
316,2023-04-25 11:28:54.276601,
317,2023-04-25 11:28:55.790587,
318,2023-04-25 11:29:01.451251,
319,2023-04-25 11:29:02.550641,
320,2023-04-25 11:29:05.290455,
321,2023-04-25 11:29:07.143439,
322,2023-04-25 11:29:15.548747,
323,2023-04-25 11:29:16.862093,
324,2023-04-25 11:29:18.081362,
325,2023-04-25 11:29:18.936008,
326,2023-04-25 11:29:20.756483,
327,2023-04-25 11:29:22.071539,
328,2023-04-25 11:29:23.319715,
329,2023-04-25 11:29:24.243235,
330,2023-04-25 11:29:25.060904,
331,2023-04-25 11:29:25.910322,
332,2023-04-25 11:29:27.042130,
333,2023-04-25 11:29:27.869550,
334,2023-04-25 11:29:28.721088,
335,2023-04-25 11:29:29.768676,
336,2023-04-25 11:29:30.805496,
337,2023-04-25 11:29:31.688371,
338,2023-04-25 11:29:35.474630,
339,2023-04-25 11:29:36.725196,
340,2023-04-25 11:29:38.688012,
341,2023-04-25 11:29:41.648660,
342,2023-04-25 11:29:42.465515,
343,2023-04-25 11:29:43.300669,
344,2023-04-25 11:29:45.884851,
345,2023-04-25 11:29:47.027557,
346,2023-04-25 11:29:51.930948,
347,2023-04-25 11:29:53.014096,
348,2023-04-25 11:29:56.140064,
349,2023-04-25 11:29:56.976793,
350,2023-04-25 11:29:58.143471,
351,2023-04-25 11:30:02.210630,
352,2023-04-25 11:30:03.815857,
353,2023-04-25 11:30:11.731505,
354,2023-04-25 11:30:15.588296,
355,2023-04-25 11:30:16.741382,
356,2023-04-25 11:30:20.811384,
357,2023-04-25 11:30:24.692259,
358,2023-04-25 11:30:25.958480,
359,2023-04-25 11:30:28.407118,
360,2023-04-25 11:30:33.761613,
361,2023-04-25 11:30:37.064783,
362,2023-04-25 11:30:39.427555,
363,2023-04-25 11:30:42.332883,
364,2023-04-25 11:30:46.538168,
365,2023-04-25 11:30:50.412689,
366,2023-04-25 11:30:51.296983,
367,2023-04-25 11:31:07.198626,
368,2023-04-25 11:31:10.095096,
369,2023-04-25 11:31:15.378722,
370,2023-04-25 11:31:22.874590,
371,2023-04-25 11:31:23.964061,
372,2023-04-25 11:31:26.398368,
373,2023-04-25 11:31:27.510666,
374,2023-04-25 11:31:29.754942,
375,2023-04-25 11:31:30.944237,
376,2023-04-25 11:31:35.537938,
377,2023-04-25 11:31:39.584261,
378,2023-04-25 11:31:40.586708,
379,2023-04-25 11:31:43.495372,
380,2023-04-25 11:31:44.915081,
381,2023-04-25 11:31:45.724930,
382,2023-04-25 11:31:52.137046,
383,2023-04-25 11:31:55.346684,
384,2023-04-25 11:31:57.985983,
385,2023-04-25 11:32:02.083109,
386,2023-04-25 11:32:03.490043,
387,2023-04-25 11:32:07.790666,
388,2023-04-25 11:32:11.383946,
389,2023-04-25 11:32:15.994270,
390,2023-04-25 11:32:16.602248,
391,2023-04-25 11:32:20.115736,
392,2023-04-25 11:32:23.348194,
393,2023-04-25 11:32:24.463260,
394,2023-04-25 11:32:26.753216,
395,2023-04-25 11:32:28.888132,
396,2023-04-25 11:32:30.658005,
397,2023-04-25 11:32:32.290828,
398,2023-04-25 11:32:33.083461,
399,2023-04-25 11:32:33.953712,
400,2023-04-25 11:32:35.346054,
401,2023-04-25 11:32:38.139009,
402,2023-04-25 11:32:38.692662,
403,2023-04-25 11:32:41.043532,
404,2023-04-25 11:32:42.830851,
405,2023-04-25 11:32:43.413880,
406,2023-04-25 11:32:44.949855,
407,2023-04-25 11:32:47.373615,
408,2023-04-25 11:32:50.485329,
409,2023-04-25 11:32:52.407742,
410,2023-04-25 11:32:55.855183,
411,2023-04-25 11:32:57.548648,
412,2023-04-25 11:32:58.916152,
413,2023-04-25 11:33:01.432933,
414,2023-04-25 11:33:02.300031,
415,2023-04-25 11:33:03.416887,
416,2023-04-25 11:33:04.886241,
417,2023-04-25 11:33:05.672959,
418,2023-04-25 11:33:06.762823,
419,2023-04-25 11:33:08.051772,
420,2023-04-25 11:33:11.598919,
421,2023-04-25 11:33:13.286433,
422,2023-04-25 11:33:14.166302,
423,2023-04-25 11:33:15.557397,
424,2023-04-25 11:33:17.661927,
425,2023-04-25 11:33:20.990049,
426,2023-04-25 11:33:22.592219,
427,2023-04-25 11:33:26.198635,
428,2023-04-25 11:33:27.010561,
429,2023-04-25 11:33:27.847792,
430,2023-04-25 11:33:28.939836,
431,2023-04-25 11:33:30.874939,
432,2023-04-25 11:33:33.028097,
433,2023-04-25 11:33:33.811598,
434,2023-04-25 11:33:35.837163,
435,2023-04-25 11:33:36.949423,
436,2023-04-25 11:33:37.741214,
437,2023-04-25 11:33:39.111586,
438,2023-04-25 11:33:41.675210,
439,2023-04-25 11:33:44.536020,
440,2023-04-25 11:33:47.312916,
441,2023-04-25 11:33:49.816296,
442,2023-04-25 11:33:54.812134,
443,2023-04-25 11:33:55.615722,
444,2023-04-25 11:33:56.218110,
445,2023-04-25 11:33:58.746030,
446,2023-04-25 11:34:01.551952,
447,2023-04-25 11:34:04.681431,
448,2023-04-25 11:34:05.552505,
449,2023-04-25 11:34:06.408566,
450,2023-04-25 11:34:08.533741,
451,2023-04-25 11:34:09.411152,
452,2023-04-25 11:34:10.977739,
453,2023-04-25 11:34:13.848950,
454,2023-04-25 11:34:14.447388,
455,2023-04-25 11:34:17.641661,
456,2023-04-25 11:34:18.453147,
457,2023-04-25 11:34:20.212477,
458,2023-04-25 11:34:21.362900,
459,2023-04-25 11:34:24.597709,
460,2023-04-25 11:34:25.582627,
461,2023-04-25 11:34:26.291126,
462,2023-04-25 11:34:27.191179,
463,2023-04-25 11:34:30.099532,
464,2023-04-25 11:34:32.324840,
465,2023-04-25 11:34:33.298120,
466,2023-04-25 11:34:33.888227,
467,2023-04-25 11:34:37.800844,
468,2023-04-25 11:34:39.305062,
469,2023-04-25 11:34:44.603281,
470,2023-04-25 11:34:45.619625,
471,2023-04-25 11:34:46.305909,
472,2023-04-25 11:34:47.774582,
473,2023-04-25 11:34:57.431910,
474,2023-04-25 11:34:59.534235,
475,2023-04-25 11:35:01.452202,
476,2023-04-25 11:35:02.951494,
477,2023-04-25 11:35:05.051283,
478,2023-04-25 11:35:08.758831,
479,2023-04-25 11:35:12.866349,
480,2023-04-25 11:35:13.680977,
481,2023-04-25 11:35:16.003522,
482,2023-04-25 11:35:17.623047,
483,2023-04-25 11:35:18.423986,
484,2023-04-25 11:35:20.127826,
485,2023-04-25 11:35:25.453935,
486,2023-04-25 11:35:26.577016,
487,2023-04-25 11:35:28.216989,
488,2023-04-25 11:35:31.826474,
489,2023-04-25 11:35:34.033134,
490,2023-04-25 11:35:36.100086,
491,2023-04-25 11:35:37.165906,
492,2023-04-25 11:35:39.748292,
493,2023-04-25 11:35:42.333551,
494,2023-04-25 11:35:44.456650,
495,2023-04-25 11:35:51.499880,
496,2023-04-25 11:35:52.188759,
497,2023-04-25 11:35:54.576130,
498,2023-04-25 11:35:55.973795,
499,2023-04-25 11:35:58.223920,
500,2023-04-25 11:36:04.778309,
501,2023-04-25 11:36:08.090957,
502,2023-04-25 11:36:21.165746,
503,2023-04-25 11:36:23.043318,
504,2023-04-25 11:36:23.866578,
505,2023-04-25 11:36:26.925806,
506,2023-04-25 11:36:28.721954,
507,2023-04-25 11:36:34.183006,
508,2023-04-25 11:36:35.462860,
509,2023-04-25 11:36:40.701611,
510,2023-04-25 11:36:43.641813,
511,2023-04-25 11:36:46.090021,
512,2023-04-25 11:36:46.904119,
513,2023-04-25 11:36:52.162115,
514,2023-04-25 11:36:53.229567,
515,2023-04-25 11:37:03.916519,
516,2023-04-25 11:37:06.427827,
517,2023-04-25 11:37:11.807446,
518,2023-04-25 11:37:15.615989,
519,2023-04-25 11:37:17.108212,
520,2023-04-25 11:37:22.629078,
521,2023-04-25 11:37:26.877878,
522,2023-04-25 11:37:27.515103,
523,2023-04-25 11:37:32.546874,
524,2023-04-25 11:37:34.472675,
525,2023-04-25 11:37:37.897749,
526,2023-04-25 11:37:38.683945,
527,2023-04-25 11:37:42.018143,
528,2023-04-25 11:37:44.365742,
529,2023-04-25 11:37:46.048298,
530,2023-04-25 11:37:47.209477,
531,2023-04-25 11:37:50.967157,
532,2023-04-25 11:37:52.728804,
533,2023-04-25 11:37:54.129260,
534,2023-04-25 11:37:55.663683,
535,2023-04-25 11:37:56.333579,
536,2023-04-25 11:37:57.191930,
537,2023-04-25 11:37:58.962868,
538,2023-04-25 11:38:04.804927,
539,2023-04-25 11:38:05.676782,
540,2023-04-25 11:38:09.088943,
541,2023-04-25 11:38:10.104414,
542,2023-04-25 11:38:11.391714,
543,2023-04-25 11:38:14.591756,
544,2023-04-25 11:38:17.667889,
545,2023-04-25 11:38:20.406535,
546,2023-04-25 11:38:21.619163,
547,2023-04-25 11:38:22.709374,
548,2023-04-25 11:38:23.760325,
549,2023-04-25 11:38:25.202201,
550,2023-04-25 11:38:27.638301,
551,2023-04-25 11:38:30.705039,
552,2023-04-25 11:38:32.082345,
553,2023-04-25 11:38:34.176828,
554,2023-04-25 11:38:36.063146,
555,2023-04-25 11:38:37.164381,
556,2023-04-25 11:38:40.106801,
557,2023-04-25 11:38:41.082871,
558,2023-04-25 11:38:42.628781,
559,2023-04-25 11:38:45.046818,
560,2023-04-25 11:38:47.641556,
561,2023-04-25 11:38:50.850089,
562,2023-04-25 11:38:51.916983,
563,2023-04-25 11:38:53.096258,
564,2023-04-25 11:38:56.689183,
565,2023-04-25 11:38:57.502413,
566,2023-04-25 11:39:00.986545,
567,2023-04-25 11:39:01.951033,
568,2023-04-25 11:39:02.943498,
569,2023-04-25 11:39:06.306005,
570,2023-04-25 11:39:07.617810,
571,2023-04-25 11:39:08.161041,
572,2023-04-25 11:39:09.296209,
573,2023-04-25 11:39:12.639489,
574,2023-04-25 11:39:14.893240,
575,2023-04-25 11:39:21.940481,
576,2023-04-25 11:39:22.798035,
577,2023-04-25 11:39:25.030264,
578,2023-04-25 11:39:25.871358,
579,2023-04-25 11:39:27.323823,
580,2023-04-25 11:39:30.971088,
581,2023-04-25 11:39:31.821680,
582,2023-04-25 11:39:35.288327,
583,2023-04-25 11:39:35.855100,
584,2023-04-25 11:39:38.877507,
585,2023-04-25 11:39:40.249194,
586,2023-04-25 11:39:42.294122,
587,2023-04-25 11:39:44.427079,
588,2023-04-25 11:39:45.211622,
589,2023-04-25 11:39:46.018726,
590,2023-04-25 11:39:46.996631,
591,2023-04-25 11:39:47.883295,
592,2023-04-25 11:39:50.304250,
593,2023-04-25 11:39:51.791769,
594,2023-04-25 11:39:52.572290,
595,2023-04-25 11:39:53.505484,
596,2023-04-25 11:39:54.411443,
597,2023-04-25 11:39:55.528267,
598,2023-04-25 11:39:56.405091,
599,2023-04-25 11:39:58.234518,
600,2023-04-25 11:39:59.085622,
601,2023-04-25 11:40:00.104496,
602,2023-04-25 11:40:01.518366,
603,2023-04-25 11:40:04.388031,
604,2023-04-25 11:40:05.306944,
605,2023-04-25 11:40:06.253893,
606,2023-04-25 11:40:07.143844,
607,2023-04-25 11:40:07.958406,
608,2023-04-25 11:40:08.842189,
609,2023-04-25 11:40:10.401914,
610,2023-04-25 11:40:13.742483,
611,2023-04-25 11:40:15.122725,
612,2023-04-25 11:40:17.221548,
613,2023-04-25 11:40:19.177125,
614,2023-04-25 11:40:20.337532,
615,2023-04-25 11:40:21.540018,
616,2023-04-25 11:40:22.998382,
617,2023-04-25 11:40:26.741590,
618,2023-04-25 11:40:28.532556,
619,2023-04-25 11:40:29.606892,
620,2023-04-25 11:40:30.580047,
621,2023-04-25 11:40:31.962956,
