,date,value
129,2023-04-15 14:57:15.907614,
130,2023-04-15 14:57:18.790945,
131,2023-04-15 14:57:20.728021,
132,2023-04-15 14:57:22.310078,
133,2023-04-15 14:57:24.248120,
134,2023-04-15 14:57:25.049278,
135,2023-04-15 14:57:26.452199,
136,2023-04-15 14:57:27.226675,
137,2023-04-15 14:57:28.782558,
138,2023-04-15 14:57:29.837473,
139,2023-04-15 14:57:31.702878,
140,2023-04-15 14:57:32.776950,
141,2023-04-15 14:57:35.027383,
142,2023-04-15 14:57:35.835823,
143,2023-04-15 14:57:36.643963,
144,2023-04-15 14:57:37.730376,
145,2023-04-15 14:57:38.777349,
146,2023-04-15 14:57:39.886331,
147,2023-04-15 14:57:40.824367,
148,2023-04-15 14:57:42.034904,
149,2023-04-15 14:57:43.109171,
150,2023-04-15 14:57:44.263628,
151,2023-04-15 14:57:45.124843,
152,2023-04-15 14:57:45.913632,
153,2023-04-15 14:57:46.997072,
154,2023-04-15 14:57:48.093338,
155,2023-04-15 14:57:49.760337,
156,2023-04-15 14:57:50.621392,
157,2023-04-15 14:57:51.961720,
158,2023-04-15 14:57:53.035651,
159,2023-04-15 14:57:54.236490,
160,2023-04-15 14:57:55.035301,
161,2023-04-15 14:57:56.378694,
162,2023-04-15 14:57:57.342794,
163,2023-04-15 14:57:58.139312,
164,2023-04-15 14:57:59.678919,
165,2023-04-15 14:58:00.426694,
166,2023-04-15 14:58:01.252451,
167,2023-04-15 14:58:02.606894,
168,2023-04-15 14:58:03.813373,
169,2023-04-15 14:58:04.934945,
170,2023-04-15 14:58:05.747519,
171,2023-04-15 14:58:06.749772,
172,2023-04-15 14:58:08.165134,
173,2023-04-15 14:58:11.004406,
174,2023-04-15 14:58:12.808828,
175,2023-04-15 14:58:14.001169,
176,2023-04-15 14:58:15.282150,
177,2023-04-15 14:58:16.143799,
178,2023-04-15 14:58:17.249585,
179,2023-04-15 14:58:19.789997,
180,2023-04-15 14:58:20.773085,
181,2023-04-15 14:58:23.508138,
182,2023-04-15 14:58:24.422349,
183,2023-04-15 14:58:25.895542,
184,2023-04-15 14:58:28.463960,
185,2023-04-15 14:58:30.982560,
186,2023-04-15 14:58:32.478740,
187,2023-04-15 14:58:33.350492,
188,2023-04-15 14:58:34.734117,
189,2023-04-15 14:58:36.294737,
190,2023-04-15 15:03:40.567729,
191,2023-04-15 15:03:42.765437,
192,2023-04-15 15:03:43.613175,
193,2023-04-15 15:03:44.796539,
194,2023-04-15 15:03:45.377344,
195,2023-04-15 15:03:45.967563,
196,2023-04-15 15:03:47.108533,
197,2023-04-15 15:03:48.116086,
198,2023-04-15 15:03:50.815736,
199,2023-04-15 15:03:52.267361,
200,2023-04-15 15:03:53.437601,
201,2023-04-15 15:03:55.214476,
202,2023-04-15 15:03:56.291603,
203,2023-04-15 15:03:58.661030,
204,2023-04-15 15:03:59.513937,
205,2023-04-15 15:04:02.032576,
206,2023-04-15 15:04:02.917810,
207,2023-04-15 15:04:03.500041,
208,2023-04-15 15:04:05.410618,
209,2023-04-15 15:04:06.039128,
210,2023-04-15 15:04:06.582531,
211,2023-04-15 15:04:07.441559,
212,2023-04-15 15:04:11.284855,
213,2023-04-15 15:04:12.444137,
214,2023-04-15 15:04:14.223768,
215,2023-04-15 15:04:15.430732,
216,2023-04-15 15:04:16.720660,
217,2023-04-15 15:04:18.342479,
218,2023-04-15 15:04:20.024049,
219,2023-04-15 15:04:21.759288,
220,2023-04-15 15:04:22.674914,
221,2023-04-15 15:04:23.619642,
222,2023-04-15 15:04:24.256824,
223,2023-04-15 15:04:25.713881,
224,2023-04-15 15:04:26.823667,
225,2023-04-15 15:04:27.395207,
226,2023-04-15 15:04:29.805369,
227,2023-04-15 15:04:30.331802,
228,2023-04-15 15:04:32.066313,
229,2023-04-15 15:04:32.902584,
230,2023-04-15 15:04:33.762769,
231,2023-04-15 15:04:34.628834,
232,2023-04-15 15:04:36.097161,
233,2023-04-15 15:04:37.057702,
234,2023-04-15 15:04:37.660897,
235,2023-04-15 15:04:38.187411,
236,2023-04-15 15:04:42.204914,
237,2023-04-15 15:04:45.090389,
238,2023-04-15 15:04:46.164909,
239,2023-04-15 15:04:50.290900,
240,2023-04-15 15:04:51.182833,
241,2023-04-15 15:04:55.408731,
242,2023-04-15 15:04:59.095390,
243,2023-04-15 15:05:00.165663,
244,2023-04-15 15:05:01.159004,
245,2023-04-15 15:05:02.549337,
246,2023-04-15 15:05:03.744503,
247,2023-04-15 15:05:04.841340,
248,2023-04-15 15:05:06.048459,
249,2023-04-15 15:05:07.230719,
250,2023-04-15 15:05:08.750912,
251,2023-04-15 15:05:09.780892,
252,2023-04-15 15:05:10.682804,
253,2023-04-15 15:05:11.495133,
254,2023-04-15 15:05:13.313267,
255,2023-04-15 15:05:14.128842,
256,2023-04-15 15:05:15.160756,
257,2023-04-15 15:05:16.750516,
258,2023-04-15 15:05:17.520775,
259,2023-04-15 15:05:18.335513,
260,2023-04-15 15:05:21.108630,
261,2023-04-15 15:05:26.066131,
262,2023-04-15 15:05:30.372160,
263,2023-04-15 15:05:31.468161,
264,2023-04-15 15:05:36.564801,
265,2023-04-15 15:05:39.153493,
266,2023-04-15 15:05:40.002103,
267,2023-04-15 15:05:41.106260,
268,2023-04-15 15:05:42.121685,
269,2023-04-15 15:05:43.419608,
270,2023-04-15 15:05:44.566334,
271,2023-04-15 15:05:45.672046,
272,2023-04-15 15:05:46.509947,
273,2023-04-15 15:05:47.630816,
274,2023-04-15 15:05:48.720595,
275,2023-04-15 15:05:49.574146,
276,2023-04-15 15:05:50.702410,
277,2023-04-15 15:05:51.555817,
278,2023-04-15 15:05:53.380747,
279,2023-04-15 15:05:54.479674,
280,2023-04-15 15:05:55.068476,
281,2023-04-15 15:05:56.117906,
282,2023-04-15 15:05:56.827017,
283,2023-04-15 15:06:00.424210,
284,2023-04-15 15:06:01.261297,
285,2023-04-15 15:06:02.184045,
286,2023-04-15 15:06:03.291021,
287,2023-04-15 15:06:04.136353,
288,2023-04-15 15:06:05.232886,
289,2023-04-15 15:06:05.802952,
290,2023-04-15 15:06:06.943209,
291,2023-04-15 15:06:07.795854,
292,2023-04-15 15:06:08.688796,
293,2023-04-15 15:06:09.547822,
294,2023-04-15 15:06:10.391175,
295,2023-04-15 15:06:11.612245,
296,2023-04-15 15:06:13.076532,
297,2023-04-15 15:06:13.934261,
298,2023-04-15 15:06:14.498896,
299,2023-04-15 15:06:15.731148,
300,2023-04-15 15:06:16.687306,
301,2023-04-15 15:06:17.539401,
302,2023-04-15 15:06:18.374909,
303,2023-04-15 15:06:18.984745,
304,2023-04-15 15:06:19.560011,
305,2023-04-15 15:06:20.897279,
306,2023-04-15 15:06:22.154689,
307,2023-04-15 15:06:22.729484,
308,2023-04-15 15:06:23.305880,
309,2023-04-15 15:06:26.038587,
310,2023-04-15 15:06:26.823128,
311,2023-04-15 15:06:27.651062,
312,2023-04-15 15:06:30.718046,
313,2023-04-15 15:06:32.146178,
314,2023-04-15 15:06:32.983192,
315,2023-04-15 15:06:33.809527,
316,2023-04-15 15:06:35.610217,
317,2023-04-15 15:06:36.941982,
318,2023-04-15 15:06:44.233010,
319,2023-04-15 15:06:49.283409,
320,2023-04-15 15:06:50.109256,
321,2023-04-15 15:06:53.259488,
322,2023-04-15 15:06:55.649282,
323,2023-04-15 15:06:56.704889,
324,2023-04-15 15:07:00.207382,
325,2023-04-15 15:07:03.633125,
326,2023-04-15 15:07:04.657577,
327,2023-04-15 15:07:10.382649,
328,2023-04-15 15:07:13.195366,
329,2023-04-15 15:07:13.796965,
330,2023-04-15 15:07:14.919800,
331,2023-04-15 15:07:16.086260,
332,2023-04-15 15:07:23.742800,
333,2023-04-15 15:07:25.038268,
334,2023-04-15 15:07:29.383641,
335,2023-04-15 15:07:33.407960,
336,2023-04-15 15:07:34.210236,
337,2023-04-15 15:07:35.547859,
338,2023-04-15 15:07:36.855099,
339,2023-04-15 15:07:39.451485,
340,2023-04-15 15:07:40.486149,
341,2023-04-15 15:07:42.695406,
342,2023-04-15 15:07:43.770573,
343,2023-04-15 15:07:44.588370,
344,2023-04-15 15:07:45.649282,
345,2023-04-15 15:07:46.913922,
346,2023-04-15 15:07:48.066608,
347,2023-04-15 15:07:49.140987,
348,2023-04-15 15:07:50.278397,
349,2023-04-15 15:07:51.442977,
350,2023-04-15 15:07:52.391308,
351,2023-04-15 15:07:53.537716,
352,2023-04-15 15:07:54.444371,
353,2023-04-15 15:07:56.953104,
354,2023-04-15 15:08:00.267329,
355,2023-04-15 15:08:03.908441,
356,2023-04-15 15:08:04.673929,
357,2023-04-15 15:08:06.578375,
358,2023-04-15 15:08:10.627355,
359,2023-04-15 15:08:11.529315,
360,2023-04-15 15:08:13.098892,
361,2023-04-15 15:08:14.350114,
362,2023-04-15 15:08:14.871313,
363,2023-04-15 15:08:15.375411,
364,2023-04-15 15:08:16.443363,
365,2023-04-15 15:08:18.080238,
366,2023-04-15 15:08:22.093082,
367,2023-04-15 15:08:24.142993,
368,2023-04-15 15:08:27.367324,
369,2023-04-15 15:08:28.188647,
370,2023-04-15 15:08:29.603942,
371,2023-04-15 15:08:30.977831,
372,2023-04-15 15:08:32.345332,
373,2023-04-15 15:08:33.244343,
374,2023-04-15 15:08:33.906460,
375,2023-04-15 15:08:34.511177,
376,2023-04-15 15:08:35.580850,
377,2023-04-15 15:08:37.529205,
378,2023-04-15 15:08:39.211142,
379,2023-04-15 15:08:40.425630,
380,2023-04-15 15:08:41.522888,
381,2023-04-15 15:08:43.999871,
382,2023-04-15 15:08:44.674575,
383,2023-04-15 15:08:46.350640,
384,2023-04-15 15:08:46.922723,
385,2023-04-15 15:08:47.627415,
386,2023-04-15 15:08:48.235565,
387,2023-04-15 15:08:49.160718,
388,2023-04-15 15:08:50.069644,
389,2023-04-15 15:08:51.183444,
390,2023-04-15 15:08:52.891725,
391,2023-04-15 15:08:53.967851,
392,2023-04-15 15:08:54.582272,
393,2023-04-15 15:08:55.467324,
394,2023-04-15 15:08:56.086987,
395,2023-04-15 15:08:57.358313,
396,2023-04-15 15:08:58.607966,
397,2023-04-15 15:08:59.521033,
398,2023-04-15 15:09:02.208841,
399,2023-04-15 15:09:03.415177,
400,2023-04-15 15:09:09.369923,
401,2023-04-15 15:09:10.223457,
402,2023-04-15 15:09:13.559872,
403,2023-04-15 15:09:16.384025,
404,2023-04-15 15:09:18.531528,
405,2023-04-15 15:09:22.964909,
406,2023-04-15 15:09:27.085416,
407,2023-04-15 15:09:27.805227,
408,2023-04-15 15:09:29.500351,
409,2023-04-15 15:09:30.089379,
410,2023-04-15 15:09:31.061759,
411,2023-04-15 15:09:33.324491,
412,2023-04-15 15:09:37.717696,
413,2023-04-15 15:09:38.910611,
414,2023-04-15 15:09:45.007239,
415,2023-04-15 15:09:46.326462,
416,2023-04-15 15:09:47.682413,
417,2023-04-15 15:09:51.747613,
418,2023-04-15 15:09:54.164257,
419,2023-04-15 15:09:55.661347,
420,2023-04-15 15:09:57.431090,
421,2023-04-15 15:09:58.448744,
422,2023-04-15 15:09:59.324665,
423,2023-04-15 15:09:59.963408,
424,2023-04-15 15:10:01.011020,
425,2023-04-15 15:10:01.998440,
426,2023-04-15 15:10:02.873690,
427,2023-04-15 15:10:04.722784,
428,2023-04-15 15:10:05.639807,
429,2023-04-15 15:10:06.810180,
430,2023-04-15 15:10:07.748804,
431,2023-04-15 15:10:08.352241,
432,2023-04-15 15:10:09.233163,
433,2023-04-15 15:10:10.099763,
434,2023-04-15 15:10:11.072593,
435,2023-04-15 15:10:12.218842,
436,2023-04-15 15:10:13.557473,
437,2023-04-15 15:10:14.485557,
438,2023-04-15 15:10:15.414050,
439,2023-04-15 15:10:16.943107,
440,2023-04-15 15:10:18.176780,
441,2023-04-15 15:10:19.135584,
442,2023-04-15 15:10:21.159679,
443,2023-04-15 15:10:23.924396,
444,2023-04-15 15:10:25.378476,
445,2023-04-15 15:10:26.246926,
446,2023-04-15 15:10:26.858962,
447,2023-04-15 15:10:27.765557,
448,2023-04-15 15:10:32.243498,
449,2023-04-15 15:10:34.816825,
450,2023-04-15 15:10:35.775568,
451,2023-04-15 15:10:36.665950,
452,2023-04-15 15:10:37.881949,
453,2023-04-15 15:10:38.828473,
454,2023-04-15 15:10:39.709315,
455,2023-04-15 15:10:40.878789,
456,2023-04-15 15:10:41.871164,
457,2023-04-15 15:10:42.916523,
458,2023-04-15 15:10:46.418482,
459,2023-04-15 15:10:47.412854,
460,2023-04-15 15:10:48.486981,
461,2023-04-15 15:10:49.977488,
462,2023-04-15 15:10:50.977314,
463,2023-04-15 15:10:51.984253,
464,2023-04-15 15:10:53.773684,
465,2023-04-15 15:10:54.664868,
466,2023-04-15 15:10:55.943917,
467,2023-04-15 15:10:57.329102,
468,2023-04-15 15:10:58.455461,
469,2023-04-15 15:10:59.525677,
470,2023-04-15 15:11:00.740170,
471,2023-04-15 15:11:01.970154,
472,2023-04-15 15:11:05.002898,
473,2023-04-15 15:11:06.134009,
474,2023-04-15 15:11:06.733561,
475,2023-04-15 15:11:07.783339,
476,2023-04-15 15:11:08.668143,
477,2023-04-15 15:11:09.843214,
478,2023-04-15 15:11:10.916779,
479,2023-04-15 15:11:11.934248,
480,2023-04-15 15:11:13.025826,
481,2023-04-15 15:11:14.731090,
482,2023-04-15 15:11:15.852167,
483,2023-04-15 15:11:17.264801,
484,2023-04-15 15:11:18.678447,
485,2023-04-15 15:11:20.133707,
486,2023-04-15 15:11:21.142488,
487,2023-04-15 15:11:22.942561,
488,2023-04-15 15:11:24.373562,
489,2023-04-15 15:11:25.399921,
490,2023-04-15 15:11:26.258135,
491,2023-04-15 15:11:27.467622,
492,2023-04-15 15:11:28.814795,
493,2023-04-15 15:11:30.335213,
494,2023-04-15 15:11:34.241279,
495,2023-04-15 15:11:35.964438,
496,2023-04-15 15:11:39.041869,
497,2023-04-15 15:11:39.936833,
498,2023-04-15 15:11:40.768966,
499,2023-04-15 15:11:42.076129,
500,2023-04-15 15:11:42.953380,
501,2023-04-15 15:11:43.770967,
502,2023-04-15 15:11:44.654545,
503,2023-04-15 15:11:45.443833,
504,2023-04-15 15:11:46.249831,
505,2023-04-15 15:11:47.764206,
506,2023-04-15 15:11:49.049377,
507,2023-04-15 15:11:50.067302,
508,2023-04-15 15:11:51.202096,
509,2023-04-15 15:11:55.266222,
510,2023-04-15 15:11:56.950808,
511,2023-04-15 15:11:58.771721,
512,2023-04-15 15:12:02.051499,
513,2023-04-15 15:12:03.095793,
514,2023-04-15 15:12:03.965503,
515,2023-04-15 15:12:05.106748,
516,2023-04-15 15:12:06.197503,
517,2023-04-15 15:12:07.163232,
518,2023-04-15 15:12:08.175543,
519,2023-04-15 15:12:08.753563,
520,2023-04-15 15:12:10.691409,
521,2023-04-15 15:12:12.160193,
522,2023-04-15 15:12:12.985031,
523,2023-04-15 15:12:14.109098,
524,2023-04-15 15:12:15.464660,
525,2023-04-15 15:12:16.326713,
526,2023-04-15 15:12:18.009523,
527,2023-04-15 15:12:19.021434,
528,2023-04-15 15:12:20.085551,
529,2023-04-15 15:12:21.482542,
530,2023-04-15 15:12:22.643642,
531,2023-04-15 15:12:25.629909,
532,2023-04-15 15:12:26.575659,
533,2023-04-15 15:12:27.898308,
534,2023-04-15 15:12:28.877369,
535,2023-04-15 15:12:31.032665,
536,2023-04-15 15:12:32.402976,
537,2023-04-15 15:12:33.566025,
538,2023-04-15 15:12:35.190431,
539,2023-04-15 15:12:35.780067,
540,2023-04-15 15:12:36.637737,
541,2023-04-15 15:12:37.587184,
542,2023-04-15 15:12:38.430501,
543,2023-04-15 15:12:39.802986,
544,2023-04-15 15:12:41.802080,
545,2023-04-15 15:12:42.923368,
546,2023-04-15 15:12:43.782026,
547,2023-04-15 15:12:44.608713,
548,2023-04-15 15:12:45.540357,
549,2023-04-15 15:12:46.385703,
550,2023-04-15 15:12:48.769143,
551,2023-04-15 15:12:49.359482,
552,2023-04-15 15:12:50.380445,
553,2023-04-15 15:12:52.052246,
554,2023-04-15 15:12:53.305206,
555,2023-04-15 15:12:53.903427,
556,2023-04-15 15:12:54.740823,
557,2023-04-15 15:12:56.173191,
558,2023-04-15 15:12:57.027123,
559,2023-04-15 15:13:00.057150,
560,2023-04-15 15:13:00.880995,
561,2023-04-15 15:13:02.014275,
562,2023-04-15 15:13:03.148169,
563,2023-04-15 15:13:04.501660,
564,2023-04-15 15:13:05.668911,
565,2023-04-15 15:13:06.762982,
566,2023-04-15 15:13:07.356911,
567,2023-04-15 15:13:08.644383,
568,2023-04-15 15:13:10.912563,
569,2023-04-15 15:13:12.179462,
570,2023-04-15 15:13:12.757929,
571,2023-04-15 15:13:13.604855,
572,2023-04-15 15:13:16.044699,
573,2023-04-15 15:13:16.847189,
574,2023-04-15 15:13:19.161223,
575,2023-04-15 15:13:20.371763,
576,2023-04-15 15:13:21.484575,
577,2023-04-15 15:13:22.890154,
578,2023-04-15 15:13:25.815250,
579,2023-04-15 15:13:28.449955,
580,2023-04-15 15:13:31.372041,
581,2023-04-15 15:13:32.261785,
582,2023-04-15 15:13:36.439195,
583,2023-04-15 15:13:40.416832,
584,2023-04-15 15:13:45.274908,
585,2023-04-15 15:13:48.887561,
586,2023-04-15 15:13:51.823823,
587,2023-04-15 15:13:52.706324,
588,2023-04-15 15:13:53.524075,
589,2023-04-15 15:13:54.619806,
590,2023-04-15 15:13:56.161241,
591,2023-04-15 15:13:59.000702,
592,2023-04-15 15:14:04.118994,
593,2023-04-15 15:14:05.256558,
594,2023-04-15 15:14:06.910730,
595,2023-04-15 15:14:09.387765,
596,2023-04-15 15:14:10.196386,
597,2023-04-15 15:14:13.079736,
598,2023-04-15 15:14:14.215289,
599,2023-04-15 15:14:15.054853,
600,2023-04-15 15:14:17.018374,
601,2023-04-15 15:14:17.901376,
602,2023-04-15 15:14:18.982894,
603,2023-04-15 15:14:21.256134,
604,2023-04-15 15:14:24.526883,
605,2023-04-15 15:14:25.702130,
606,2023-04-15 15:14:27.116347,
607,2023-04-15 15:14:29.472960,
608,2023-04-15 15:14:31.125812,
609,2023-04-15 15:14:32.064916,
610,2023-04-15 15:14:35.815394,
611,2023-04-15 15:14:37.075560,
612,2023-04-15 15:14:40.916961,
613,2023-04-15 15:14:43.804911,
614,2023-04-15 15:14:45.048080,
615,2023-04-15 15:14:46.953218,
616,2023-04-15 15:14:48.373003,
617,2023-04-15 15:14:50.851375,
618,2023-04-15 15:14:51.425791,
619,2023-04-15 15:14:52.324500,
620,2023-04-17 11:41:23.425517,
621,2023-04-17 11:41:25.355622,
622,2023-04-17 11:41:26.396742,
623,2023-04-17 11:41:29.236938,
624,2023-04-17 11:41:29.806391,
625,2023-04-17 11:41:30.232420,
626,2023-04-17 11:41:30.742781,
627,2023-04-17 11:41:31.311326,
628,2023-04-17 11:41:31.700857,
629,2023-04-17 11:41:32.080495,
630,2023-04-17 11:41:32.444148,
631,2023-04-17 11:41:32.904626,
632,2023-04-17 11:41:33.366263,
633,2023-04-17 11:41:33.712244,
634,2023-04-17 11:41:34.194274,
635,2023-04-17 11:41:34.577132,
636,2023-04-17 11:41:35.020707,
637,2023-04-17 11:41:36.570080,
638,2023-04-17 11:41:36.933324,
639,2023-04-17 11:41:37.504023,
640,2023-04-17 11:41:37.919852,
641,2023-04-17 11:41:38.777932,
642,2023-04-17 11:41:39.204463,
643,2023-04-17 11:41:39.558446,
644,2023-04-17 11:41:39.882520,
645,2023-04-17 11:41:40.262964,
646,2023-04-17 11:41:40.620852,
647,2023-04-17 11:41:41.104415,
648,2023-04-17 11:41:41.472595,
649,2023-04-17 11:41:42.197645,
650,2023-04-17 11:41:43.059497,
651,2023-04-17 11:41:43.396522,
652,2023-04-17 11:41:43.724783,
653,2023-04-17 11:41:44.904478,
654,2023-04-17 11:41:45.224172,
655,2023-04-17 11:41:45.608428,
656,2023-04-17 11:41:46.320183,
657,2023-04-17 11:41:46.650141,
658,2023-04-17 11:41:47.010856,
659,2023-04-17 11:41:47.485035,
660,2023-04-17 11:41:47.860370,
661,2023-04-17 11:41:48.166145,
662,2023-04-17 11:41:48.636896,
663,2023-04-17 11:41:50.005556,
664,2023-04-17 11:41:50.403423,
665,2023-04-17 11:41:50.723239,
666,2023-04-17 11:41:51.149838,
667,2023-04-17 11:41:51.575692,
668,2023-04-17 11:41:51.934405,
669,2023-04-17 11:41:52.287936,
670,2023-04-17 11:41:52.644298,
671,2023-04-17 11:41:52.980737,
672,2023-04-17 11:41:53.344389,
673,2023-04-17 11:41:53.724068,
674,2023-04-17 11:41:54.032146,
675,2023-04-17 11:41:54.373213,
676,2023-04-17 11:41:54.848709,
677,2023-04-17 11:41:55.188336,
678,2023-04-17 11:41:55.534598,
679,2023-04-17 11:41:55.881217,
680,2023-04-17 11:41:56.231652,
681,2023-04-17 11:41:57.075842,
682,2023-04-17 11:41:57.430416,
683,2023-04-17 11:41:58.518418,
684,2023-04-17 11:41:59.342571,
685,2023-04-17 11:41:59.725475,
686,2023-04-17 11:42:00.058706,
687,2023-04-17 11:42:00.695671,
688,2023-04-17 11:42:01.086949,
689,2023-04-17 11:42:01.757726,
690,2023-04-17 11:42:02.140418,
691,2023-04-17 11:42:02.725747,
692,2023-04-17 11:42:03.062451,
693,2023-04-17 11:42:04.359603,
694,2023-04-17 11:42:05.069795,
695,2023-04-17 11:42:06.671956,
696,2023-04-17 11:42:07.232948,
697,2023-04-17 11:42:08.192139,
698,2023-04-17 11:42:08.532782,
699,2023-04-17 11:42:09.585156,
700,2023-04-17 11:42:10.827295,
701,2023-04-17 11:42:11.259937,
702,2023-04-17 11:42:12.447662,
703,2023-04-17 11:42:13.478493,
704,2023-04-17 11:42:13.955046,
705,2023-04-17 11:42:15.741390,
706,2023-04-17 11:42:17.007536,
707,2023-04-17 11:42:18.088366,
708,2023-04-17 11:42:19.120402,
709,2023-04-17 11:42:23.149343,
710,2023-04-17 11:42:24.773217,
711,2023-04-17 11:42:25.303801,
712,2023-04-17 11:42:26.008611,
713,2023-04-17 11:42:26.349349,
714,2023-04-17 11:42:26.684187,
715,2023-04-17 11:42:27.026607,
716,2023-04-17 11:42:28.608567,
717,2023-04-17 11:42:29.006661,
718,2023-04-17 11:42:30.628400,
719,2023-04-17 11:42:34.351275,
720,2023-04-17 11:42:34.739443,
721,2023-04-17 11:42:36.366753,
722,2023-04-17 11:42:39.380030,
723,2023-04-17 11:42:45.289451,
724,2023-04-17 11:42:45.690847,
725,2023-04-17 11:42:46.345867,
726,2023-04-17 11:42:47.804571,
727,2023-04-17 11:42:48.198836,
728,2023-04-17 11:42:48.583157,
729,2023-04-17 11:42:49.802412,
730,2023-04-17 11:42:50.149337,
731,2023-04-17 11:42:50.538066,
732,2023-04-17 11:42:50.946522,
733,2023-04-17 11:42:51.366094,
734,2023-04-17 11:42:51.714407,
735,2023-04-17 11:42:52.061404,
