,stream_date,value
253,2023-04-25,18134.0
254,2023-04-25,18413.0
255,2023-04-25,16787.0
256,2023-04-25,18488.0
257,2023-04-25,18857.0
258,2023-04-25,16437.0
259,2023-04-25,17326.0
260,2023-04-25,18423.0
261,2023-04-25,17620.0
262,2023-04-25,16474.0
263,2023-04-25,16924.0
264,2023-04-25,18352.0
265,2023-04-25,18840.0
266,2023-04-25,17687.0
267,2023-04-25,17862.0
268,2023-04-25,17159.0
269,2023-04-25,18782.0
270,2023-04-25,18406.0
271,2023-04-25,18028.0
272,2023-04-25,17722.0
273,2023-04-25,16612.0
274,2023-04-25,17094.0
275,2023-04-25,17254.0
276,2023-04-25,16388.0
277,2023-04-25,17753.0
278,2023-04-25,16318.0
279,2023-04-25,16464.0
280,2023-04-25,17372.0
281,2023-04-25,17227.0
282,2023-04-25,17818.0
283,2023-04-25,18493.0
284,2023-04-25,17541.0
285,2023-04-25,18140.0
286,2023-04-25,16618.0
287,2023-04-25,17410.0
288,2023-04-25,18497.0
289,2023-04-25,16909.0
290,2023-04-25,16331.0
291,2023-04-25,18111.0
292,2023-04-25,17422.0
293,2023-04-25,18434.0
294,2023-04-25,17628.0
295,2023-04-25,18429.0
296,2023-04-25,18152.0
297,2023-04-25,17423.0
298,2023-04-25,16897.0
299,2023-04-25,18647.0
300,2023-04-25,18523.0
301,2023-04-25,17888.0
302,2023-04-25,18559.0
303,2023-04-25,16495.0
304,2023-04-25,17105.0
305,2023-04-25,18124.0
306,2023-04-25,18257.0
307,2023-04-25,18386.0
308,2023-04-25,16348.0
309,2023-04-25,18012.0
310,2023-04-25,16806.0
311,2023-04-25,17616.0
312,2023-04-25,18416.0
313,2023-04-25,17108.0
314,2023-04-25,16601.0
315,2023-04-25,17945.0
316,2023-04-25,16614.0
317,2023-04-25,16315.0
318,2023-04-25,17632.0
319,2023-04-25,17605.0
320,2023-04-25,18480.0
321,2023-04-25,18568.0
322,2023-04-25,16445.0
323,2023-04-25,18166.0
324,2023-04-25,17929.0
325,2023-04-25,18822.0
326,2023-04-25,16669.0
327,2023-04-25,17166.0
328,2023-04-25,16546.0
329,2023-04-25,16512.0
330,2023-04-25,18316.0
331,2023-04-25,16491.0
332,2023-04-25,18085.0
333,2023-04-25,17790.0
334,2023-04-25,18746.0
335,2023-04-25,18270.0
336,2023-04-25,18283.0
337,2023-04-25,16582.0
338,2023-04-25,16905.0
339,2023-04-25,18082.0
340,2023-04-25,17320.0
341,2023-04-25,16563.0
342,2023-04-25,16307.0
343,2023-04-25,18730.0
344,2023-04-25,18506.0
345,2023-04-25,17233.0
346,2023-04-25,18804.0
347,2023-04-25,16321.0
348,2023-04-25,18281.0
349,2023-04-25,17076.0
350,2023-04-25,17774.0
351,2023-04-25,17306.0
352,2023-04-25,18146.0
353,2023-04-25,16986.0
354,2023-04-25,18498.0
355,2023-04-25,16524.0
356,2023-04-25,18838.0
357,2023-04-25,17340.0
358,2023-04-25,17613.0
359,2023-04-25,18784.0
360,2023-04-25,17341.0
361,2023-04-25,16947.0
362,2023-04-25,18081.0
363,2023-04-25,17638.0
364,2023-04-25,18191.0
365,2023-04-25,17190.0
366,2023-04-25,18464.0
367,2023-04-25,17881.0
368,2023-04-25,16917.0
369,2023-04-25,18377.0
370,2023-04-25,17295.0
371,2023-04-25,17097.0
372,2023-04-25,17817.0
373,2023-04-25,17277.0
374,2023-04-25,16358.0
375,2023-04-25,18101.0
376,2023-04-25,17304.0
377,2023-04-25,17677.0
378,2023-04-25,16880.0
379,2023-04-25,17997.0
380,2023-04-25,18779.0
381,2023-04-25,16429.0
382,2023-04-25,18832.0
383,2023-04-25,16662.0
384,2023-04-25,18460.0
385,2023-04-25,16920.0
386,2023-04-25,18774.0
387,2023-04-25,18781.0
388,2023-04-25,16687.0
389,2023-04-25,18564.0
390,2023-04-25,18481.0
391,2023-04-25,17185.0
392,2023-04-25,17617.0
393,2023-04-25,17574.0
394,2023-04-25,16416.0
395,2023-04-25,16757.0
396,2023-04-25,17691.0
397,2023-04-25,17864.0
398,2023-04-25,18097.0
399,2023-04-25,16377.0
400,2023-04-25,16407.0
401,2023-04-25,18456.0
402,2023-04-25,17138.0
403,2023-04-25,17572.0
404,2023-04-25,16543.0
405,2023-04-25,18468.0
406,2023-04-25,17137.0
407,2023-04-25,17057.0
408,2023-04-25,16374.0
409,2023-04-25,16884.0
410,2023-04-25,16293.0
411,2023-04-25,17683.0
412,2023-04-25,18712.0
413,2023-04-25,16871.0
414,2023-04-25,18792.0
415,2023-04-25,18124.0
416,2023-04-25,16450.0
417,2023-04-25,16381.0
418,2023-04-25,16898.0
419,2023-04-25,17836.0
420,2023-04-25,18534.0
421,2023-04-25,17034.0
422,2023-04-25,17201.0
423,2023-04-25,17471.0
424,2023-04-25,16414.0
425,2023-04-25,16768.0
426,2023-04-25,18331.0
427,2023-04-25,16790.0
