,stream_date,value
271,2023-04-25,0.0
272,2023-04-25,0.0
273,2023-04-25,0.0
274,2023-04-25,0.0
275,2023-04-25,0.0
276,2023-04-25,0.0
277,2023-04-25,0.0
278,2023-04-25,0.0
279,2023-04-25,0.0
280,2023-04-25,0.0
281,2023-04-25,0.0
282,2023-04-25,0.0
283,2023-04-25,0.0
284,2023-04-25,1.0
285,2023-04-25,1.0
286,2023-04-25,0.0
287,2023-04-25,0.0
288,2023-04-25,-1.0
289,2023-04-25,1.0
290,2023-04-25,0.0
291,2023-04-25,0.0
292,2023-04-25,0.0
293,2023-04-25,0.0
294,2023-04-25,0.0
295,2023-04-25,0.0
296,2023-04-25,0.0
297,2023-04-25,1.0
298,2023-04-25,0.0
299,2023-04-25,0.0
300,2023-04-25,0.0
301,2023-04-25,0.0
302,2023-04-25,0.5
303,2023-04-25,0.0
304,2023-04-25,0.0
305,2023-04-25,0.0
306,2023-04-25,0.0
307,2023-04-25,1.0
308,2023-04-25,1.0
309,2023-04-25,1.0
310,2023-04-25,-1.0
311,2023-04-25,1.0
312,2023-04-25,1.0
313,2023-04-25,0.0
314,2023-04-25,-1.0
315,2023-04-25,1.0
316,2023-04-25,-1.0
317,2023-04-25,0.0
318,2023-04-25,0.0
319,2023-04-25,0.0
320,2023-04-25,-1.0
321,2023-04-25,0.0
322,2023-04-25,1.0
323,2023-04-25,-1.0
324,2023-04-25,0.0
325,2023-04-25,-1.0
326,2023-04-25,1.0
327,2023-04-25,-1.0
328,2023-04-25,0.0
329,2023-04-25,-0.5
330,2023-04-25,0.0
331,2023-04-25,1.0
332,2023-04-25,-1.0
333,2023-04-25,-1.0
334,2023-04-25,1.0
335,2023-04-25,1.0
336,2023-04-25,0.0
337,2023-04-25,1.0
338,2023-04-25,1.0
339,2023-04-25,-0.5
340,2023-04-25,1.0
341,2023-04-25,0.25
342,2023-04-25,1.0
343,2023-04-25,1.0
344,2023-04-25,0.0
345,2023-04-25,0.0
346,2023-04-25,1.0
347,2023-04-25,1.0
348,2023-04-25,1.0
349,2023-04-25,0.0
350,2023-04-25,1.0
351,2023-04-25,1.0
352,2023-04-25,0.0
353,2023-04-25,-1.0
354,2023-04-25,1.0
355,2023-04-25,1.0
356,2023-04-25,0.0
357,2023-04-25,0.0
358,2023-04-25,1.0
359,2023-04-25,1.0
360,2023-04-25,0.0
361,2023-04-25,0.0
362,2023-04-25,0.0
363,2023-04-25,0.0
364,2023-04-25,-0.5
365,2023-04-25,0.0
366,2023-04-25,0.0
367,2023-04-25,0.5
368,2023-04-25,1.0
369,2023-04-25,0.0
370,2023-04-25,0.0
371,2023-04-25,0.0
372,2023-04-25,0.0
373,2023-04-25,0.0
374,2023-04-25,-1.0
375,2023-04-25,0.0
376,2023-04-25,0.0
377,2023-04-25,0.0
378,2023-04-25,0.0
379,2023-04-25,0.0
380,2023-04-25,-0.5
381,2023-04-25,-1.0
382,2023-04-25,1.0
383,2023-04-25,1.0
384,2023-04-25,0.5
385,2023-04-25,0.0
386,2023-04-25,0.0
387,2023-04-25,0.0
388,2023-04-25,0.0
389,2023-04-25,0.0
390,2023-04-25,0.0
391,2023-04-25,0.5
392,2023-04-25,1.0
393,2023-04-25,-1.0
394,2023-04-25,0.0
395,2023-04-25,1.0
396,2023-04-25,1.0
397,2023-04-25,0.0
398,2023-04-25,1.0
399,2023-04-25,1.0
400,2023-04-25,1.0
401,2023-04-25,0.0
402,2023-04-25,0.0
403,2023-04-25,-1.0
404,2023-04-25,0.0
405,2023-04-25,0.0
406,2023-04-25,0.0
407,2023-04-25,0.0
408,2023-04-25,0.0
409,2023-04-25,0.0
410,2023-04-25,0.5
411,2023-04-25,0.0
412,2023-04-25,-1.0
413,2023-04-25,1.0
414,2023-04-25,1.0
415,2023-04-25,0.5
416,2023-04-25,1.0
417,2023-04-25,0.0
418,2023-04-25,0.0
419,2023-04-25,-1.0
420,2023-04-25,0.0
421,2023-04-25,1.0
422,2023-04-25,1.0
423,2023-04-25,1.0
424,2023-04-25,0.0
425,2023-04-25,0.0
426,2023-04-25,0.0
427,2023-04-25,0.0
