,date,value
106,2023-04-15 14:55:52.290316,
107,2023-04-15 14:55:53.292881,
108,2023-04-15 14:55:55.145139,
109,2023-04-15 14:55:59.125214,
110,2023-04-15 14:56:01.466113,
111,2023-04-15 14:56:04.970362,
112,2023-04-15 14:56:05.966752,
113,2023-04-15 14:56:13.957440,
114,2023-04-15 14:56:14.930686,
115,2023-04-15 14:56:19.445790,
116,2023-04-15 14:56:29.591508,
117,2023-04-15 14:56:32.611165,
118,2023-04-15 14:56:42.741323,
119,2023-04-15 14:56:46.339187,
120,2023-04-15 14:56:48.314462,
121,2023-04-15 14:56:59.004672,
122,2023-04-15 14:57:04.268377,
123,2023-04-15 14:57:05.561835,
124,2023-04-15 14:57:08.016792,
125,2023-04-15 14:57:13.159592,
126,2023-04-15 14:57:15.046419,
127,2023-04-15 14:57:16.315138,
128,2023-04-15 14:57:27.974621,
129,2023-04-15 14:57:29.072661,
130,2023-04-15 14:57:30.690117,
131,2023-04-15 14:57:31.986536,
132,2023-04-15 14:57:37.991662,
133,2023-04-15 14:57:39.038715,
134,2023-04-15 14:57:41.116276,
135,2023-04-15 14:57:42.326834,
136,2023-04-15 14:57:43.436161,
137,2023-04-15 14:57:50.889391,
138,2023-04-15 14:57:53.289369,
139,2023-04-15 14:57:55.331835,
140,2023-04-15 14:57:57.616818,
141,2023-04-15 14:58:01.503769,
142,2023-04-15 14:58:02.874326,
143,2023-04-15 14:58:04.084890,
144,2023-04-15 14:58:05.989063,
145,2023-04-15 14:58:07.167752,
146,2023-04-15 14:58:08.398032,
147,2023-04-15 14:58:09.504840,
148,2023-04-15 14:58:17.519427,
149,2023-04-15 14:58:21.552831,
150,2023-04-15 14:58:30.399799,
151,2023-04-15 14:58:31.268028,
152,2023-04-15 15:03:40.837381,
153,2023-04-15 15:03:41.719929,
154,2023-04-15 15:03:48.396846,
155,2023-04-15 15:03:49.562116,
156,2023-04-15 15:03:51.229689,
157,2023-04-15 15:03:52.517266,
158,2023-04-15 15:03:56.563007,
159,2023-04-15 15:04:08.579877,
160,2023-04-15 15:04:09.360272,
161,2023-04-15 15:04:09.961560,
162,2023-04-15 15:04:12.699740,
163,2023-04-15 15:04:18.646788,
164,2023-04-15 15:04:20.607668,
165,2023-04-15 15:04:22.051564,
166,2023-04-15 15:04:24.573412,
167,2023-04-15 15:04:26.015821,
168,2023-04-15 15:04:27.806277,
169,2023-04-15 15:04:35.479048,
170,2023-04-15 15:04:36.377055,
171,2023-04-15 15:04:39.094891,
172,2023-04-15 15:04:40.161657,
173,2023-04-15 15:04:43.033849,
174,2023-04-15 15:04:44.306146,
175,2023-04-15 15:04:45.363815,
176,2023-04-15 15:04:47.060165,
177,2023-04-15 15:04:55.981114,
178,2023-04-15 15:05:01.438863,
179,2023-04-15 15:05:02.839701,
180,2023-04-15 15:05:04.006836,
181,2023-04-15 15:05:05.114955,
182,2023-04-15 15:05:06.289861,
183,2023-04-15 15:05:12.453488,
184,2023-04-15 15:05:14.383199,
185,2023-04-15 15:05:20.199094,
186,2023-04-15 15:05:22.387639,
187,2023-04-15 15:05:23.168944,
188,2023-04-15 15:05:24.008194,
189,2023-04-15 15:05:27.104496,
190,2023-04-15 15:05:28.226649,
191,2023-04-15 15:05:29.312484,
192,2023-04-15 15:05:30.645119,
193,2023-04-15 15:05:32.512053,
194,2023-04-15 15:05:33.497033,
195,2023-04-15 15:05:34.533560,
196,2023-04-15 15:05:35.531747,
197,2023-04-15 15:05:36.828192,
198,2023-04-15 15:05:38.345436,
199,2023-04-15 15:05:42.386625,
200,2023-04-15 15:05:43.692416,
201,2023-04-15 15:05:44.828688,
202,2023-04-15 15:05:46.765026,
203,2023-04-15 15:05:47.899686,
204,2023-04-15 15:05:48.985476,
205,2023-04-15 15:05:49.836483,
206,2023-04-15 15:05:51.868506,
207,2023-04-15 15:05:53.648942,
208,2023-04-15 15:05:57.379267,
209,2023-04-15 15:06:00.700619,
210,2023-04-15 15:06:01.521050,
211,2023-04-15 15:06:02.443657,
212,2023-04-15 15:06:03.562386,
213,2023-04-15 15:06:04.420644,
214,2023-04-15 15:06:06.113762,
215,2023-04-15 15:06:07.241774,
216,2023-04-15 15:06:10.695105,
217,2023-04-15 15:06:12.218398,
218,2023-04-15 15:06:15.073390,
219,2023-04-15 15:06:17.804982,
220,2023-04-15 15:06:19.826878,
221,2023-04-15 15:06:21.174052,
222,2023-04-15 15:06:24.473492,
223,2023-04-15 15:06:25.210685,
224,2023-04-15 15:06:26.290193,
225,2023-04-15 15:06:27.968457,
226,2023-04-15 15:06:28.856919,
227,2023-04-15 15:06:29.652031,
228,2023-04-15 15:06:30.159606,
229,2023-04-15 15:06:33.269320,
230,2023-04-15 15:06:35.060799,
231,2023-04-15 15:06:35.862215,
232,2023-04-15 15:06:37.487662,
233,2023-04-15 15:06:38.163847,
234,2023-04-15 15:06:39.001457,
235,2023-04-15 15:06:40.467620,
236,2023-04-15 15:06:43.212235,
237,2023-04-15 15:06:45.668421,
238,2023-04-15 15:06:46.636064,
239,2023-04-15 15:06:50.521998,
240,2023-04-15 15:06:51.796445,
241,2023-04-15 15:06:54.802021,
242,2023-04-15 15:06:55.926153,
243,2023-04-15 15:06:56.962371,
244,2023-04-15 15:07:00.461835,
245,2023-04-15 15:07:05.510357,
246,2023-04-15 15:07:08.760074,
247,2023-04-15 15:07:09.409216,
248,2023-04-15 15:07:11.767903,
249,2023-04-15 15:07:14.074760,
250,2023-04-15 15:07:15.157191,
251,2023-04-15 15:07:16.351720,
252,2023-04-15 15:07:17.344494,
253,2023-04-15 15:07:18.394918,
254,2023-04-15 15:07:19.207329,
255,2023-04-15 15:07:20.324166,
256,2023-04-15 15:07:21.696535,
257,2023-04-15 15:07:22.614612,
258,2023-04-15 15:07:24.061992,
259,2023-04-15 15:07:25.317214,
260,2023-04-15 15:07:26.387012,
261,2023-04-15 15:07:27.373348,
262,2023-04-15 15:07:28.224730,
263,2023-04-15 15:07:29.661654,
264,2023-04-15 15:07:30.688581,
265,2023-04-15 15:07:31.586177,
266,2023-04-15 15:07:32.256000,
267,2023-04-15 15:07:34.468761,
268,2023-04-15 15:07:35.895114,
269,2023-04-15 15:07:37.743497,
270,2023-04-15 15:07:38.653029,
271,2023-04-15 15:07:40.738809,
272,2023-04-15 15:07:41.824639,
273,2023-04-15 15:07:42.960286,
274,2023-04-15 15:07:44.034080,
275,2023-04-15 15:07:45.969400,
276,2023-04-15 15:07:47.187864,
277,2023-04-15 15:07:48.331354,
278,2023-04-15 15:07:49.436329,
279,2023-04-15 15:07:50.548928,
280,2023-04-15 15:07:52.661507,
281,2023-04-15 15:07:55.506883,
282,2023-04-15 15:07:56.354321,
283,2023-04-15 15:07:57.805921,
284,2023-04-15 15:07:59.061253,
285,2023-04-15 15:08:02.881561,
286,2023-04-15 15:08:04.166350,
287,2023-04-15 15:08:04.940774,
288,2023-04-15 15:08:05.501544,
289,2023-04-15 15:08:06.830977,
290,2023-04-15 15:08:08.571164,
291,2023-04-15 15:08:09.155092,
292,2023-04-15 15:08:12.124203,
293,2023-04-15 15:08:13.359705,
294,2023-04-15 15:08:16.687473,
295,2023-04-15 15:08:17.170624,
296,2023-04-15 15:08:18.312550,
297,2023-04-15 15:08:19.341635,
298,2023-04-15 15:08:20.689058,
299,2023-04-15 15:08:24.404939,
300,2023-04-15 15:08:25.608950,
301,2023-04-15 15:08:26.206729,
302,2023-04-15 15:08:27.632367,
303,2023-04-15 15:08:28.552868,
304,2023-04-15 15:08:29.863558,
305,2023-04-15 15:08:31.304937,
306,2023-04-15 15:08:36.682572,
307,2023-04-15 15:08:38.419290,
308,2023-04-15 15:08:42.268049,
309,2023-04-15 15:08:44.966678,
310,2023-04-15 15:08:45.552582,
311,2023-04-15 15:08:50.352105,
312,2023-04-15 15:08:53.320175,
313,2023-04-15 15:08:54.865788,
314,2023-04-15 15:08:56.409606,
315,2023-04-15 15:08:58.010604,
316,2023-04-15 15:08:59.807498,
317,2023-04-15 15:09:02.504784,
318,2023-04-15 15:09:04.046255,
319,2023-04-15 15:09:04.666564,
320,2023-04-15 15:09:10.592150,
321,2023-04-15 15:09:11.857719,
322,2023-04-15 15:09:14.474842,
323,2023-04-15 15:09:15.529921,
324,2023-04-15 15:09:17.130174,
325,2023-04-15 15:09:20.321156,
326,2023-04-15 15:09:21.922475,
327,2023-04-15 15:09:23.259834,
328,2023-04-15 15:09:30.401329,
329,2023-04-15 15:09:32.449695,
330,2023-04-15 15:09:34.970876,
331,2023-04-15 15:09:37.998542,
332,2023-04-15 15:09:39.203419,
333,2023-04-15 15:09:40.145935,
334,2023-04-15 15:09:41.709817,
335,2023-04-15 15:09:44.066077,
336,2023-04-15 15:09:45.291118,
337,2023-04-15 15:09:46.574282,
338,2023-04-15 15:09:47.977986,
339,2023-04-15 15:09:49.018036,
340,2023-04-15 15:09:50.682578,
341,2023-04-15 15:09:52.061608,
342,2023-04-15 15:09:54.523286,
343,2023-04-15 15:09:55.921024,
344,2023-04-15 15:10:05.944126,
345,2023-04-15 15:10:11.454454,
346,2023-04-15 15:10:12.498104,
347,2023-04-15 15:10:13.849869,
348,2023-04-15 15:10:15.720512,
349,2023-04-15 15:10:17.243333,
350,2023-04-15 15:10:20.196017,
351,2023-04-15 15:10:22.819410,
352,2023-04-15 15:10:24.329136,
353,2023-04-15 15:10:28.072067,
354,2023-04-15 15:10:29.742758,
355,2023-04-15 15:10:30.627366,
356,2023-04-15 15:10:33.336001,
357,2023-04-15 15:10:34.227123,
358,2023-04-15 15:10:36.946312,
359,2023-04-15 15:10:39.981907,
360,2023-04-15 15:10:45.499651,
361,2023-04-15 15:10:48.775829,
362,2023-04-15 15:10:52.309314,
363,2023-04-15 15:10:54.945330,
364,2023-04-15 15:10:56.470603,
365,2023-04-15 15:10:59.840423,
366,2023-04-15 15:11:02.329527,
367,2023-04-15 15:11:13.453654,
368,2023-04-15 15:11:16.162945,
369,2023-04-15 15:11:17.546517,
370,2023-04-15 15:11:19.162217,
371,2023-04-15 15:11:23.356282,
372,2023-04-15 15:11:26.562635,
373,2023-04-15 15:11:29.226078,
374,2023-04-15 15:11:30.729576,
375,2023-04-15 15:11:31.610725,
376,2023-04-15 15:11:34.991915,
377,2023-04-15 15:11:46.754188,
378,2023-04-15 15:11:48.029238,
379,2023-04-15 15:11:52.408238,
380,2023-04-15 15:11:56.109267,
381,2023-04-15 15:11:57.768815,
382,2023-04-15 15:11:59.065642,
383,2023-04-15 15:12:00.718128,
384,2023-04-15 15:12:09.058758,
385,2023-04-15 15:12:10.974454,
386,2023-04-15 15:12:13.255068,
387,2023-04-15 15:12:14.457404,
388,2023-04-15 15:12:15.759067,
389,2023-04-15 15:12:19.298061,
390,2023-04-15 15:12:20.340514,
391,2023-04-15 15:12:21.828477,
392,2023-04-15 15:12:22.909933,
393,2023-04-15 15:12:26.840359,
394,2023-04-15 15:12:29.944635,
395,2023-04-15 15:12:31.322635,
396,2023-04-15 15:12:32.685898,
397,2023-04-15 15:12:34.146102,
398,2023-04-15 15:12:37.868287,
399,2023-04-15 15:12:38.715825,
400,2023-04-15 15:12:42.061100,
401,2023-04-15 15:12:43.184781,
402,2023-04-15 15:12:44.913348,
403,2023-04-15 15:12:45.806787,
404,2023-04-15 15:12:47.415941,
405,2023-04-15 15:12:52.327624,
406,2023-04-15 15:12:54.185112,
407,2023-04-15 15:12:55.015614,
408,2023-04-15 15:12:57.324878,
409,2023-04-15 15:12:58.545891,
410,2023-04-15 15:12:59.196877,
411,2023-04-15 15:13:00.320729,
412,2023-04-15 15:13:02.293863,
413,2023-04-15 15:13:03.440933,
414,2023-04-15 15:13:04.779294,
415,2023-04-15 15:13:05.946099,
416,2023-04-15 15:13:07.630939,
417,2023-04-15 15:13:08.940170,
418,2023-04-15 15:13:09.630220,
419,2023-04-15 15:13:11.253919,
420,2023-04-15 15:13:13.006387,
421,2023-04-15 15:13:14.135040,
422,2023-04-15 15:13:15.076854,
423,2023-04-15 15:13:19.563368,
424,2023-04-15 15:13:20.626842,
425,2023-04-15 15:13:21.823122,
426,2023-04-15 15:13:25.011066,
427,2023-04-15 15:13:26.640053,
428,2023-04-15 15:13:27.445505,
429,2023-04-15 15:13:30.067720,
430,2023-04-15 15:13:35.358208,
431,2023-04-15 15:13:36.724380,
432,2023-04-15 15:13:38.072700,
433,2023-04-15 15:13:39.562829,
434,2023-04-15 15:13:41.310070,
435,2023-04-15 15:13:43.362458,
436,2023-04-15 15:13:46.780601,
437,2023-04-15 15:13:50.881064,
438,2023-04-15 15:13:53.778247,
439,2023-04-15 15:13:56.960273,
440,2023-04-15 15:13:58.079161,
441,2023-04-15 15:13:59.245716,
442,2023-04-15 15:14:00.402165,
443,2023-04-15 15:14:01.332867,
444,2023-04-15 15:14:02.286453,
445,2023-04-15 15:14:03.107741,
446,2023-04-15 15:14:04.405528,
447,2023-04-15 15:14:05.529545,
448,2023-04-15 15:14:07.887732,
449,2023-04-15 15:14:08.434626,
450,2023-04-15 15:14:09.643059,
451,2023-04-15 15:14:10.493478,
452,2023-04-15 15:14:11.397948,
453,2023-04-15 15:14:12.070100,
454,2023-04-15 15:14:13.337479,
455,2023-04-15 15:14:14.486977,
456,2023-04-15 15:14:15.301454,
457,2023-04-15 15:14:16.159420,
458,2023-04-15 15:14:17.304844,
459,2023-04-15 15:14:18.155201,
460,2023-04-15 15:14:19.266106,
461,2023-04-15 15:14:19.932316,
462,2023-04-15 15:14:21.509419,
463,2023-04-15 15:14:22.509783,
464,2023-04-15 15:14:23.582773,
465,2023-04-15 15:14:24.804212,
466,2023-04-15 15:14:25.975282,
467,2023-04-15 15:14:27.378085,
468,2023-04-15 15:14:28.410040,
469,2023-04-15 15:14:29.977264,
470,2023-04-15 15:14:31.381492,
471,2023-04-15 15:14:32.988035,
472,2023-04-15 15:14:33.564016,
473,2023-04-15 15:14:34.532806,
474,2023-04-15 15:14:36.092760,
475,2023-04-15 15:14:37.316936,
476,2023-04-15 15:14:38.229652,
477,2023-04-15 15:14:39.066203,
478,2023-04-15 15:14:39.929620,
479,2023-04-15 15:14:41.234416,
480,2023-04-15 15:14:42.281108,
481,2023-04-15 15:14:43.014099,
482,2023-04-15 15:14:44.075935,
483,2023-04-15 15:14:45.383771,
484,2023-04-15 15:14:46.415408,
485,2023-04-15 15:14:47.785511,
486,2023-04-15 15:14:48.640691,
487,2023-04-15 15:14:49.673266,
488,2023-04-15 15:14:51.718668,
489,2023-04-15 15:14:52.630626,
490,2023-04-15 17:40:47.555808,
491,2023-04-15 17:40:50.766113,
492,2023-04-15 17:40:51.486031,
493,2023-04-15 17:40:59.882449,
494,2023-04-15 17:41:00.825933,
495,2023-04-15 17:41:06.033425,
496,2023-04-15 17:41:06.785540,
497,2023-04-15 17:41:07.281560,
498,2023-04-15 17:41:12.615540,
499,2023-04-15 17:41:15.494198,
500,2023-04-15 17:41:16.227611,
501,2023-04-15 17:41:17.904168,
502,2023-04-15 17:41:18.649818,
503,2023-04-15 17:41:20.367148,
504,2023-04-15 17:41:23.949600,
505,2023-04-15 17:41:24.905652,
506,2023-04-15 17:41:26.128015,
507,2023-04-15 17:42:00.978584,
508,2023-04-15 17:42:02.152771,
509,2023-04-15 17:42:07.300552,
510,2023-04-15 17:42:08.068270,
511,2023-04-15 17:42:09.004175,
512,2023-04-15 17:42:10.642179,
513,2023-04-15 17:42:12.057788,
514,2023-04-15 17:42:15.354086,
515,2023-04-15 17:42:16.106518,
516,2023-04-15 17:42:18.943936,
517,2023-04-15 17:42:19.678374,
518,2023-04-15 17:42:29.343481,
519,2023-04-15 17:42:33.060625,
520,2023-04-15 17:42:34.251342,
521,2023-04-15 17:42:35.380551,
522,2023-04-15 17:42:37.039411,
523,2023-04-15 17:42:37.714373,
524,2023-04-15 17:42:56.201448,
525,2023-04-15 17:43:09.077371,
526,2023-04-15 17:43:09.974567,
527,2023-04-15 17:43:12.208548,
528,2023-04-15 17:43:14.776892,
529,2023-04-15 17:43:15.704622,
530,2023-04-15 17:43:20.071791,
531,2023-04-15 17:43:21.209361,
532,2023-04-15 17:43:24.983414,
533,2023-04-15 17:43:27.697719,
534,2023-04-15 17:43:28.540890,
535,2023-04-15 17:43:32.495033,
536,2023-04-15 17:43:33.236742,
537,2023-04-15 17:43:36.985124,
538,2023-04-15 17:43:39.621439,
539,2023-04-15 17:43:44.620271,
540,2023-04-15 17:43:47.050528,
541,2023-04-15 17:43:48.283581,
542,2023-04-15 17:43:54.794138,
543,2023-04-15 17:44:00.004982,
544,2023-04-15 17:44:00.472207,
545,2023-04-15 17:44:01.014760,
546,2023-04-15 17:44:01.703455,
547,2023-04-15 17:44:09.450241,
548,2023-04-15 17:44:13.024739,
549,2023-04-15 17:44:17.047539,
550,2023-04-15 17:44:24.236962,
551,2023-04-15 17:44:25.126541,
552,2023-04-15 17:44:34.005251,
553,2023-04-15 17:44:34.469199,
554,2023-04-15 17:44:37.288040,
555,2023-04-15 17:44:38.409783,
556,2023-04-15 17:44:40.459144,
557,2023-04-15 17:44:45.539473,
558,2023-04-15 17:44:54.019450,
559,2023-04-15 17:44:54.463182,
560,2023-04-15 17:44:55.152713,
561,2023-04-15 17:44:56.117727,
562,2023-04-15 17:45:00.003875,
563,2023-04-15 17:45:05.692939,
564,2023-04-15 17:45:07.542771,
565,2023-04-15 17:45:08.808385,
566,2023-04-15 17:45:10.403752,
567,2023-04-15 17:45:11.139560,
568,2023-04-15 17:45:14.147389,
569,2023-04-15 17:45:15.605058,
570,2023-04-15 17:45:16.077133,
571,2023-04-15 17:45:17.741379,
572,2023-04-15 17:45:18.170179,
573,2023-04-15 17:45:18.879549,
574,2023-04-15 17:45:20.569719,
575,2023-04-15 17:45:28.747040,
576,2023-04-15 17:45:29.992793,
577,2023-04-15 17:45:36.163594,
578,2023-04-15 17:45:38.062193,
579,2023-04-15 17:45:42.933656,
580,2023-04-15 17:45:43.724488,
581,2023-04-15 17:45:44.613728,
582,2023-04-15 17:45:45.584004,
583,2023-04-15 17:45:48.042053,
584,2023-04-15 17:45:49.006590,
585,2023-04-15 17:45:49.732693,
586,2023-04-15 17:45:53.846584,
587,2023-04-15 17:45:55.627975,
588,2023-04-15 17:45:56.093121,
589,2023-04-15 17:45:58.086080,
590,2023-04-15 17:45:59.695067,
591,2023-04-15 17:46:02.588918,
592,2023-04-15 17:46:03.156830,
593,2023-04-15 17:46:09.499876,
594,2023-04-15 17:46:11.245224,
595,2023-04-15 17:46:19.407596,
596,2023-04-15 17:46:20.424934,
597,2023-04-15 17:46:21.192259,
598,2023-04-15 17:46:23.490120,
599,2023-04-15 17:46:25.201748,
600,2023-04-15 17:46:27.788492,
601,2023-04-15 17:46:29.333113,
602,2023-04-15 17:46:30.437835,
603,2023-04-15 17:46:31.165901,
604,2023-04-15 17:46:32.729839,
605,2023-04-15 17:46:34.219903,
606,2023-04-15 17:46:35.232908,
607,2023-04-15 17:46:41.877564,
608,2023-04-15 17:46:42.890001,
609,2023-04-15 17:46:43.636785,
610,2023-04-15 17:46:44.142666,
611,2023-04-15 17:46:46.205155,
612,2023-04-15 17:46:46.664655,
613,2023-04-15 17:46:48.367124,
614,2023-04-15 17:46:49.240791,
615,2023-04-15 17:46:50.005708,
616,2023-04-15 17:46:50.821105,
617,2023-04-15 17:46:51.586830,
618,2023-04-15 17:46:52.561681,
619,2023-04-15 17:46:53.281524,
620,2023-04-15 17:46:54.052077,
621,2023-04-15 17:46:55.011504,
622,2023-04-15 17:46:55.759797,
623,2023-04-15 17:46:56.480276,
624,2023-04-15 17:46:57.235048,
625,2023-04-15 17:46:58.281178,
626,2023-04-15 17:46:58.968220,
627,2023-04-15 17:46:59.737873,
628,2023-04-15 17:47:00.185602,
629,2023-04-15 17:47:01.418534,
630,2023-04-15 17:47:02.217235,
631,2023-04-15 17:47:02.965221,
632,2023-04-15 17:47:04.357165,
633,2023-04-15 17:47:05.157863,
634,2023-04-15 17:47:05.736770,
635,2023-04-15 17:47:06.202732,
636,2023-04-15 17:47:07.478288,
637,2023-04-15 17:47:08.446586,
638,2023-04-15 17:47:09.105792,
639,2023-04-15 17:47:10.534772,
640,2023-04-15 17:47:11.357697,
641,2023-04-15 17:47:12.343517,
642,2023-04-15 17:47:13.770639,
643,2023-04-15 17:47:14.266828,
644,2023-04-15 17:47:15.075353,
645,2023-04-15 17:47:16.630932,
646,2023-04-15 17:47:19.253342,
647,2023-04-15 17:47:20.361175,
648,2023-04-15 17:47:23.032265,
649,2023-04-15 17:47:25.438487,
650,2023-04-15 17:47:26.435207,
651,2023-04-15 17:47:27.598107,
652,2023-04-15 17:47:28.324471,
653,2023-04-15 17:47:33.178502,
654,2023-04-15 17:47:38.753066,
655,2023-04-15 17:47:40.875686,
656,2023-04-15 17:47:41.341142,
657,2023-04-15 17:47:42.140379,
658,2023-04-15 17:47:42.922680,
659,2023-04-15 17:47:46.077178,
660,2023-04-15 17:47:46.573612,
661,2023-04-15 17:47:50.619274,
662,2023-04-15 17:47:52.916715,
663,2023-04-15 17:47:54.607496,
664,2023-04-15 17:47:56.327249,
665,2023-04-15 17:47:57.017621,
666,2023-04-15 17:47:57.901153,
667,2023-04-15 17:47:58.733023,
668,2023-04-15 17:48:00.426843,
669,2023-04-15 17:48:01.163435,
670,2023-04-15 17:48:11.697549,
671,2023-04-15 17:48:12.768551,
672,2023-04-15 17:48:14.990307,
673,2023-04-15 17:48:17.509222,
674,2023-04-15 17:48:18.260449,
675,2023-04-15 17:48:20.665187,
676,2023-04-15 17:48:21.396124,
677,2023-04-15 17:48:24.766272,
678,2023-04-15 17:48:25.918079,
679,2023-04-15 17:48:27.100357,
680,2023-04-15 17:48:27.602109,
681,2023-04-15 17:48:34.508637,
682,2023-04-15 17:48:35.659238,
683,2023-04-15 17:48:36.385217,
684,2023-04-15 17:48:40.278437,
685,2023-04-15 17:49:01.747716,
686,2023-04-15 17:49:02.629276,
687,2023-04-15 17:49:04.765721,
688,2023-04-15 17:49:06.121190,
689,2023-04-15 17:49:06.817056,
690,2023-04-15 17:49:10.579382,
691,2023-04-15 17:49:11.727206,
692,2023-04-15 17:49:14.316480,
693,2023-04-15 17:49:16.945407,
694,2023-04-15 17:49:18.033467,
695,2023-04-15 17:49:18.783155,
696,2023-04-15 17:49:21.119152,
697,2023-04-15 17:49:24.380112,
698,2023-04-15 17:49:31.313788,
699,2023-04-15 17:49:35.307732,
700,2023-04-15 17:49:41.584439,
701,2023-04-15 17:49:42.718021,
702,2023-04-15 17:49:43.649625,
703,2023-04-15 17:49:44.556472,
704,2023-04-15 17:49:45.301964,
705,2023-04-15 17:49:47.230473,
706,2023-04-15 17:49:47.955242,
707,2023-04-15 17:49:48.667035,
708,2023-04-15 17:49:49.196722,
709,2023-04-15 17:49:49.864757,
710,2023-04-15 17:49:50.992016,
711,2023-04-15 17:49:51.857964,
712,2023-04-15 17:49:53.195639,
713,2023-04-15 17:49:53.946602,
714,2023-04-15 17:49:55.165060,
715,2023-04-15 17:49:55.856903,
716,2023-04-15 17:49:57.073353,
717,2023-04-15 17:49:59.693274,
718,2023-04-15 17:50:00.967524,
719,2023-04-15 17:50:01.922863,
720,2023-04-15 17:50:02.813299,
721,2023-04-15 17:50:06.755162,
722,2023-04-15 17:50:07.918741,
723,2023-04-15 17:50:10.331724,
724,2023-04-15 17:50:13.149204,
725,2023-04-15 17:50:13.736335,
726,2023-04-15 17:50:14.797596,
727,2023-04-15 17:50:23.425646,
728,2023-04-15 17:50:31.160811,
729,2023-04-15 17:50:32.076094,
730,2023-04-15 17:50:34.094717,
731,2023-04-15 17:50:34.562062,
732,2023-04-15 17:50:35.815989,
733,2023-04-15 17:50:36.300382,
734,2023-04-15 17:51:02.398799,
735,2023-04-15 17:51:03.586772,
